Gene Pearson Spearman Source
JAK2 0.927704492983664 0.809147374364766 Isoform_RPKM
KRAS 0.816346887788407 0.872388481084133 Isoform_RPKM
MAGEA1 0.868433628465021 0.519335946919737 Isoform_RPKM
MMP9 0.972195166098881 0.945793337097685 Isoform_RPKM
PDCD1 0.82182957252354 0.811405985319029 Isoform_RPKM
PIK3R2 0.894356671605607 0.830604178430265 Isoform_RPKM
PPARG 0.98703898718644 0.945793337097685 Isoform_RPKM
PRKX 0.183635702247423 0.0062111801242236 Isoform_RPKM
RELN 0.955179734031942 0.929983060417843 Isoform_RPKM
TNFSF18 -0.126621457796089 -0.207850897867603 Isoform_RPKM
ISG15 0.967930508323853 0.955957086391869 Isoform_RPKM
APLNR 0.846924008191287 0.914172783738001 Isoform_RPKM
AKT1 0.859933213555413 0.908526256352343 Isoform_RPKM
ALDOC 0.945585312755655 0.961310402637663 Isoform_RPKM
CD80 0.983875840069301 0.839638622247318 Isoform_RPKM
CEBPB 0.914052556725764 0.932241671372106 Isoform_RPKM
CSF1R 0.970510951256793 0.968379446640316 Isoform_RPKM
EGFR 0.972285959097922 0.988706945228684 Isoform_RPKM
F2RL1 0.944231427494968 0.929983060417843 Isoform_RPKM
GLI1 0.951058298550883 0.885940146809712 Isoform_RPKM
GLUD1 0.536155782109935 0.345002823263693 Isoform_RPKM
GZMM 0.964970725287233 0.675889328063241 Isoform_RPKM
HRAS 0.402459957929021 0.43647656691135 Isoform_RPKM
LCK 0.993199143228108 0.888198757763975 Isoform_RPKM
MAGEA3/A6 0.715381325246592 0.289201362896961 Isoform_RPKM
ROCK1 0.816337712393881 0.832862789384528 Isoform_RPKM
CCL13 0.907261085342709 0.875776397515528 Isoform_RPKM
CXCL11 0.830960874097624 0.878283005935115 Isoform_RPKM
STAT2 0.956051964096298 0.952569169960474 Isoform_RPKM
TIE1 0.856622498930493 0.784302653867871 Isoform_RPKM
VEGFC 0.904976578234499 0.904009034443817 Isoform_RPKM
FOSL1 0.998825000981653 0.923207227555054 Isoform_RPKM
MAGEC1 0.986219872935311 0.478371673343362 Isoform_RPKM
BCAT1 0.951606847997322 0.955957086391869 Isoform_RPKM
CCR4 0.963520034947754 0.933370976849238 Isoform_RPKM
MLANA -0.19244046586391 -0.046892662851139 Isoform_RPKM
LRRC32 0.970886088415216 0.941276115189159 Isoform_RPKM
HLA-B 0.852383503368379 0.802371541501976 Isoform_RPKM
HLA-E 0.954112569492765 0.863354037267081 Isoform_RPKM
HES1 0.969543588989204 0.9785431959345 Isoform_RPKM
IFI35 0.750627373265591 0.661208356860531 Isoform_RPKM
IFNGR2 0.877017285104344 0.858836815358554 Isoform_RPKM
LAMA1 0.980175036694198 0.958215697346132 Isoform_RPKM
LAMC2 0.901873384129615 0.961603613777527 Isoform_RPKM
NKG7 0.968871274590645 0.970638057594579 Isoform_RPKM
DLL1 0.958664563362737 0.975155279503106 Isoform_RPKM
S100A12 0.998212096828138 0.954827780914737 Isoform_RPKM
CCL8 0.995805821314478 0.959345002823264 Isoform_RPKM
SGK1 0.979342210241978 0.990965556182947 Isoform_RPKM
TDO2 0.947429637533094 0.813664596273292 Isoform_RPKM
RAD50 0.473340319216887 0.433088650479955 Isoform_RPKM
PDZK1IP1 0.977010400947526 0.935629587803501 Isoform_RPKM
CD96 0.990609311629178 0.934500282326369 Isoform_RPKM
FSTL3 0.664404983931418 0.70412196499153 Isoform_RPKM
SF3A1 0.71944517834225 0.673630717108978 Isoform_RPKM
SMAD5 0.863172235050697 0.83399209486166 Isoform_RPKM
MAP3K5 0.967414870380467 0.879164313946923 Isoform_RPKM
MICB 0.950256169949578 0.905138339920948 Isoform_RPKM
SNAI1 0.989315169029217 0.871259175607002 Isoform_RPKM
ARID1A 0.740399093484079 0.600225861095426 Isoform_RPKM
EXO1 0.862447416120961 0.680406549971767 Isoform_RPKM
HDAC4 0.9240540323216 0.92772444946358 Isoform_RPKM
IRF9 0.940888070647527 0.933370976849238 Isoform_RPKM
HLA-DMA 0.882590538993059 0.853190287972897 Isoform_RPKM
CD7 0.956480386265539 0.901750423489554 Isoform_RPKM
GZMA 0.958693333021996 0.977413890457369 Isoform_RPKM
OAS3 0.96920447746175 0.939017504234895 Isoform_RPKM
PIK3CA 0.726339955125357 0.660079051383399 Isoform_RPKM
PRKAA2 0.921112532975157 0.909655561829475 Isoform_RPKM
CCL7 0.954007648152341 0.542471030404902 Isoform_RPKM
CCL19 0.986659272586629 0.968379446640316 Isoform_RPKM
THY1 0.982629227186949 0.923207227555054 Isoform_RPKM
MAP3K12 0.841571317621684 0.804630152456239 Isoform_RPKM
CXCL13 0.99606200991557 0.83399209486166 Isoform_RPKM
IFITM2 0.885890924713928 0.878035008469791 Isoform_RPKM
PARP4 0.940641006934489 0.919819311123659 Isoform_RPKM
PSMC4 0.955538654352836 0.943534726143422 Isoform_RPKM
RELB 0.96401523355685 0.929983060417843 Isoform_RPKM
SLC2A1 0.702391200774016 0.614906832298137 Isoform_RPKM
CXCR6 0.839596905452479 0.78317334839074 Isoform_RPKM
KIR3DL2 0.170417517574417 0.117280754439002 Isoform_RPKM
MARCO 0.941975291571054 0.946922642574816 Isoform_RPKM
KIF2C 0.855194230126306 0.713156408808583 Isoform_RPKM
TLK2 0.563591471822591 0.537136423565463 Isoform_RPKM
RIPK3 0.781937690399407 0.798079670344899 Isoform_RPKM
SOX10 0.757629673379777 0.734613212874082 Isoform_RPKM
UBE2C 0.969509780834574 0.902879728966685 Isoform_RPKM
ELOB 0.0671840718260876 0.00282326369282891 Isoform_RPKM
TNFAIP6 0.998377736752026 0.919819311123659 Isoform_RPKM
BRCA1 0.445750176844271 0.331451157538114 Isoform_RPKM
STAT1 0.972534385468334 0.96386222473179 Isoform_RPKM
KLRK1 0.971795943932115 0.87012987012987 Isoform_RPKM
NID2 0.955766426804456 0.849802371541502 Isoform_RPKM
BRD3 0.835958344930442 0.866741953698475 Isoform_RPKM
ICOS 0.927220353664635 0.883681535855449 Isoform_RPKM
DKK1 0.933997012117356 0.661208356860531 Isoform_RPKM
BAMBI 0.996412048984641 0.970638057594579 Isoform_RPKM
SHC2 0.892574405205572 0.842699835919737 Isoform_RPKM
GNLY 0.970248213325032 0.917560700169396 Isoform_RPKM
CLEC5A 0.918951624961822 0.743647656691135 Isoform_RPKM
KIR3DL1 0.496489109357256 0.397399914806915 Isoform_RPKM
TBX21 0.738298032175875 0.738001129305477 Isoform_RPKM
FOXP3 0.925413448111691 0.518497620224074 Isoform_RPKM
CD274 0.952589095050653 0.896103896103896 Isoform_RPKM
UBE2T 0.801241987975654 0.580626964695368 Isoform_RPKM
PIK3R5 0.966522284726097 0.966120835686053 Isoform_RPKM
CLEC4E 0.947822110521525 0.822699040090344 Isoform_RPKM
GPR160 0.922467424291087 0.750423489553924 Isoform_RPKM
BBC3 0.609233510349052 0.568605307735742 Isoform_RPKM
SIGLEC8 0.809727803048965 0.66798418972332 Isoform_RPKM
ERO1A 0.870245670045684 0.872388481084133 Isoform_RPKM
MRPL19 0.735306590260366 0.628458498023715 Isoform_RPKM
MELK 0.959836025187732 0.748164878599661 Isoform_RPKM
EPM2AIP1 0.824281119508337 0.828345567476002 Isoform_RPKM
ARNT2 0.971861529219538 0.893845285149633 Isoform_RPKM
GLS 0.775610767653187 0.713156408808583 Isoform_RPKM
DTX4 0.924670903051382 0.826086956521739 Isoform_RPKM
ICOSLG 0.564769676396402 0.649915302089215 Isoform_RPKM
PRR5 0.575971768717732 0.5742518351214 Isoform_RPKM
OLFML2B 0.984109292693517 0.923207227555054 Isoform_RPKM
TBC1D10B 0.33868542628309 0.328720713475394 Isoform_RPKM
KIR2DL3 0.199528455196122 0.130090518546554 Isoform_RPKM
PIAS4 0.717426567671968 0.715415019762846 Isoform_RPKM
PLA1A 0.970778230628276 0.652922929171056 Isoform_RPKM
C1QA 0.945499924889566 0.946922642574816 Isoform_RPKM
MAGEC2 0.637418867484196 0.336734965516924 Isoform_RPKM
CENPF 0.961203989129985 0.92094861660079 Isoform_RPKM
TRAT1 0.992600761862506 0.954827780914737 Isoform_RPKM
TLR7 0.488980355833944 0.712027103331451 Isoform_RPKM
OAS2 0.979172187683797 0.977413890457369 Isoform_RPKM
TLR9 0.942586860325293 0.695087521174478 Isoform_RPKM
NOTCH1 0.935743982084649 0.88481084133258 Isoform_RPKM
SAMD9 0.930256295025819 0.873517786561265 Isoform_RPKM
PALMD 0.877982748965831 0.742518351214003 Isoform_RPKM
NRDE2 0.742321460760779 0.675889328063241 Isoform_RPKM
TAPBPL 0.867325191033201 0.902879728966685 Isoform_RPKM
CEP55 0.980162019158615 0.890457368718238 Isoform_RPKM
TMEM140 0.26920641953327 0.243365330321852 Isoform_RPKM
GIMAP4 0.971963712563215 0.925465838509317 Isoform_RPKM
BATF3 0.929519177779835 0.957086391869 Isoform_RPKM
ANLN 0.973354782835448 0.933370976849238 Isoform_RPKM
TAP2 0.937044071585936 0.873517786561265 Isoform_RPKM
UBB 0.940833970759253 0.917560700169396 Isoform_RPKM
TREM2 0.989612345598522 0.969508752117448 Isoform_RPKM
ROBO4 0.826259524281938 0.798983625070582 Isoform_RPKM
DLL4 0.815511022385803 0.861095426312818 Isoform_RPKM
HLA-DRA 0.953057306835656 0.955957086391869 Isoform_RPKM
HLA-DQA2 0.867163297638527 0.385657820440429 Isoform_RPKM
NDUFA4L2 0.979664991520357 0.792207792207792 Isoform_RPKM
NFKBIA 0.979867878853052 0.943534726143422 Isoform_RPKM
CCNO 0.614636947474422 0.591191417278374 Isoform_RPKM
CD209 0.999458869707766 0.897233201581028 Isoform_RPKM
SLAMF7 0.978595422724701 0.839638622247318 Isoform_RPKM
IL22RA1 0.889573696728429 0.787690570299266 Isoform_RPKM
FCGR2A 0.975278964833093 0.908526256352343 Isoform_RPKM
IL21R 0.927193368718091 0.593450028232637 Isoform_RPKM
MS4A1 0.999765995442517 0.915302089215133 Isoform_RPKM
RELA 0.761198920486983 0.693958215697346 Isoform_RPKM
VSIR 0.794647530922999 0.822699040090344 Isoform_RPKM
NOD2 0.778542919871424 0.874647092038396 Isoform_RPKM
IFIH1 0.864624713100239 0.87012987012987 Isoform_RPKM
PARP12 0.83224378294283 0.846414455110107 Isoform_RPKM
SIGLEC1 0.956375230555129 0.929983060417843 Isoform_RPKM
IFNA1 -0.128358417128803 -0.508958388940284 Isoform_RPKM
PVRIG 0.557791556491103 0.031055900621118 Isoform_RPKM
NOTCH2 0.750314177253641 0.688311688311688 Isoform_RPKM
NEIL1 0.859319123387971 0.869000564652739 Isoform_RPKM
BBS1 0.933552158181849 0.890457368718238 Isoform_RPKM
CXorf36 0.959519831779374 0.981931112365895 Isoform_RPKM
MMRN2 0.970911857172676 0.918690005646527 Isoform_RPKM
WDR76 0.687518098398387 0.513269339356296 Isoform_RPKM
ZC3H12A 0.973162341736657 0.815923207227555 Isoform_RPKM
MYCT1 0.945910483814442 0.878035008469791 Isoform_RPKM
WNT10A 0.901260980407426 0.803500846979108 Isoform_RPKM
ULBP2 0.597483945434201 0.497459062676454 Isoform_RPKM
PDCD1LG2 0.791270127874699 0.795595708639187 Isoform_RPKM
APOL6 0.839602398942132 0.934500282326369 Isoform_RPKM
WNT4 0.952230518417879 0.976284584980237 Isoform_RPKM
WNT5B 0.71334118470693 0.702992659514399 Isoform_RPKM
SPRY4 0.934722558643163 0.90626764539808 Isoform_RPKM
FZD8 0.829355627480547 0.84867306606437 Isoform_RPKM
TAF3 0.682496900400304 0.677018633540373 Isoform_RPKM
CCNB1 0.974597890171277 0.867871259175607 Isoform_RPKM
BRIP1 0.893509016731636 0.730095990965556 Isoform_RPKM
NLRC5 0.972042582004455 0.918690005646527 Isoform_RPKM
DNAJC14 0.527561999120429 0.304347826086956 Isoform_RPKM
MAML2 0.823224557117164 0.810276679841897 Isoform_RPKM
HAVCR2 0.967755432316281 0.974025974025974 Isoform_RPKM
CCL14 0.939501968579696 0.976284584980237 Isoform_RPKM
CASP3 0.884518751821334 0.777526821005082 Isoform_RPKM
PDGFA 0.854819662635167 0.918690005646527 Isoform_RPKM
TSLP 0.909288359957511 0.457933370976849 Isoform_RPKM
WNT3A 0.504202268064853 0.263767307891768 Isoform_RPKM
GZMH 0.875286824537018 0.875776397515528 Isoform_RPKM
IL33 0.941104831796589 0.983060417843026 Isoform_RPKM
HLA-DPA1 0.9738092021147 0.970638057594579 Isoform_RPKM
STK11IP 0.6077766077836 0.566346696781479 Isoform_RPKM
GBP4 0.926310007946179 0.946922642574816 Isoform_RPKM
CCND1 0.988336382664132 0.968379446640316 Isoform_RPKM
RAD51C 0.414529871178812 0.274985883681536 Isoform_RPKM
WNT7B 0.861634667420017 0.776616805891179 Isoform_RPKM
RSAD2 0.963828285644572 0.951439864483343 Isoform_RPKM
PTPRC 0.982897565101378 0.936758893280632 Isoform_RPKM
FCAR 0.996939522848032 0.796725014116318 Isoform_RPKM
RAD51 0.876349679373979 0.697346132128741 Isoform_RPKM
DTX3L 0.8670882506067 0.875776397515528 Isoform_RPKM
MB21D1 0.753664678137253 0.858836815358554 Isoform_RPKM
TLR4 0.978292601094176 0.925465838509317 Isoform_RPKM
TLR8 0.438399263619708 0.804630152456239 Isoform_RPKM
ACVR1C 0.973364944894722 0.766233766233766 Isoform_RPKM
HMGA1 0.900164965570687 0.932241671372106 Isoform_RPKM
NFAM1 0.82698966190386 0.77639751552795 Isoform_RPKM
CNTFR 0.906863080723178 0.964991530208921 Isoform_RPKM
TNFRSF18 0.838829883211987 0.68944099378882 Isoform_RPKM
TNFRSF25 0.914579425005939 0.74025974025974 Isoform_RPKM
TTC30A 0.783296915061857 0.810276679841897 Isoform_RPKM
MS4A6A 0.843868779705952 0.870375634820586 Isoform_RPKM
CD8B 0.856980811683751 0.813664596273292 Isoform_RPKM
IL4 -0.157066456296642 0.0389720433501755 Isoform_RPKM
NFATC2 0.966504398724869 0.814793901750423 Isoform_RPKM
TIGIT 0.966669617285312 0.795595708639187 Isoform_RPKM
CLEC14A 0.94725239848383 0.952569169960474 Isoform_RPKM
P2RY13 0.903339792446233 0.881422924901186 Isoform_RPKM
TMUB2 0.572258153118159 0.604743083003953 Isoform_RPKM
AXIN1 0.79106797121777 0.759457933370977 Isoform_RPKM
HIF1A 0.881500858996922 0.929983060417843 Isoform_RPKM
ITGA1 0.973791146991858 0.974025974025974 Isoform_RPKM
HSD11B1 0.965729163158397 0.928853754940711 Isoform_RPKM
BCL6B 0.958598130676556 0.900621118012422 Isoform_RPKM
LILRA5 0.97511155184765 0.862224731789949 Isoform_RPKM
TICAM1 0.813498687836981 0.68266516092603 Isoform_RPKM
PLOD2 0.930537174510334 0.923207227555054 Isoform_RPKM
PRKACB 0.912550605233717 0.872388481084133 Isoform_RPKM
ALDOA 0.955054696795918 0.830604178430265 Isoform_RPKM
CLEC7A 0.920923953819424 0.857707509881423 Isoform_RPKM
CD247 0.981554163443872 0.83399209486166 Isoform_RPKM
VHL 0.802718688414587 0.65330321852061 Isoform_RPKM
TMEM173 0.890423498817925 0.732354601919819 Isoform_RPKM
CXCL12 0.907056558038837 0.888198757763975 Isoform_RPKM
CD163 0.987786724869175 0.969508752117448 Isoform_RPKM
FAM30A 0.424354297761393 0.279439386035984 Isoform_RPKM
IL1R2 0.997464401185419 0.915302089215133 Isoform_RPKM
CLECL1 0.997970020752883 0.749294184076793 Isoform_RPKM
CD45RO 0.868675027758579 0.959345002823264 Isoform_RPKM
CD45RB 0.982493647647057 0.937888198757764 Isoform_RPKM
A2M 0.974964614353335 0.94918125352908 Exon_RPKM
APOE 0.981686941144904 0.904009034443817 Exon_RPKM
ARG1 0.929126066239527 0.600000095757947 Exon_RPKM
ATM 0.970721438861318 0.663466967814794 Exon_RPKM
BLM 0.881736882390347 0.664596273291925 Exon_RPKM
BRCA2 0.841980279921616 0.892715979672501 Exon_RPKM
C2 0.85042879219578 0.878035008469791 Exon_RPKM
CD3G 0.970771642840285 0.716544325239977 Exon_RPKM
CD40LG 0.987033622874888 0.805759457933371 Exon_RPKM
CDKN1C 0.817831101866545 0.715415019762846 Exon_RPKM
CDKN2A 0.881137450689084 0.79785431959345 Exon_RPKM
COL5A1 0.956436790911626 0.91304347826087 Exon_RPKM
COMP 0.993263708562499 0.967250141163185 Exon_RPKM
DDB2 0.920686262840949 0.909655561829475 Exon_RPKM
ERCC3 0.829576074714025 0.867871259175607 Exon_RPKM
ESR1 0.972549766509801 0.983060417843026 Exon_RPKM
MS4A2 0.763297373391321 0.779785431959345 Exon_RPKM
GHR 0.966107310262671 0.924336533032185 Exon_RPKM
MSH6 0.896775766630435 0.801242236024845 Exon_RPKM
GUSB 0.722808410149373 0.77492236922378 Exon_RPKM
HK1 0.820336700066044 0.688311688311688 Exon_RPKM
HK2 0.926776820873448 0.919819311123659 Exon_RPKM
ICAM1 0.994050987578114 0.937888198757764 Exon_RPKM
IL2RG 0.995549990611709 0.941276115189159 Exon_RPKM
ITGB2 0.950790518348464 0.941276115189159 Exon_RPKM
ITGB3 0.947395970945815 0.890457368718238 Exon_RPKM
JAG1 0.845899713337434 0.902879728966685 Exon_RPKM
JAK3 0.993730144031791 0.979672501411632 Exon_RPKM
KIT 0.905210457840495 0.817052512704686 Exon_RPKM
LAMB3 0.970032094576433 0.94918125352908 Exon_RPKM
LYZ 0.951033206706286 0.967250141163185 Exon_RPKM
MET 0.956782657043193 0.94240542066629 Exon_RPKM
MLH1 0.813242597827581 0.809147374364766 Exon_RPKM
MSH2 0.910513633639092 0.708639186900056 Exon_RPKM
NF1 0.618527172965659 0.468097120271033 Exon_RPKM
PFKM 0.933678785851044 0.922077922077922 Exon_RPKM
PLA2G2A 0.946837937480869 0.94918125352908 Exon_RPKM
PTEN 0.360980315347701 0.376623376623377 Exon_RPKM
RB1 0.765099706626509 0.732354601919819 Exon_RPKM
THBD 0.987253549510548 0.925465838509317 Exon_RPKM
TPI1 0.955957644348569 0.88481084133258 Exon_RPKM
TPM1 0.930407542127671 0.94918125352908 Exon_RPKM
CDKN1A 0.982865931735255 0.983060417843026 Exon_RPKM
CSF2RB 0.940772098203259 0.89158667419537 Exon_RPKM
CYBB 0.96838049896821 0.939017504234895 Exon_RPKM
G6PD 0.652322283496899 0.734613212874082 Exon_RPKM
IFNGR1 0.947045963526257 0.910784867306606 Exon_RPKM
IL2RA 0.945005933417323 0.896103896103896 Exon_RPKM
PECAM1 0.952289597490647 0.939017504234895 Exon_RPKM
SELE 0.998311362396562 0.946922642574816 Exon_RPKM
TWIST1 0.935512131131819 0.946922642574816 Exon_RPKM
C1QB 0.962192601100791 0.980801806888763 Exon_RPKM
COL17A1 0.488162179903556 0.450028232636928 Exon_RPKM
COL4A5 0.893488986703605 0.883681535855449 Exon_RPKM
PMS2 0.735184687783828 0.810276679841897 Exon_RPKM
REN 0.478649903816923 0.507622811970638 Exon_RPKM
HNF1A 0.205603282464983 0.0138775453912871 Exon_RPKM
TP53 0.960761212710136 0.916431394692264 Exon_RPKM
IL6R 0.928380356435803 0.925465838509317 Exon_RPKM
FCGR1A 0.926900750819068 0.902879728966685 Exon_RPKM
FCGR3A/B 0.524665692318984 0.359683794466403 Exon_RPKM
IL10 0.922599873487656 0.902879728966685 Exon_RPKM
IL1A 0.389822613722947 0.346132128740824 Exon_RPKM
IL1B 0.9908090655562 0.892715979672501 Exon_RPKM
IL1RN 0.954881691799014 0.846414455110107 Exon_RPKM
SLC11A1 0.986140607368071 0.975155279503106 Exon_RPKM
CCR5 0.924548975924886 0.966120835686053 Exon_RPKM
SPP1 0.898994817357918 0.953698475437606 Exon_RPKM
CXCL8 0.990687977715084 0.961603613777527 Exon_RPKM
IL15 0.934845419923002 0.779785431959345 Exon_RPKM
IL2 0.179692698538343 -0.0216720231332288 Exon_RPKM
C7 0.9761541742728 0.986448334274421 Exon_RPKM
TAP1 0.953322527106484 0.951439864483343 Exon_RPKM
TNF 0.971649086511312 0.875776397515528 Exon_RPKM
IL6 0.999687176876344 0.977413890457369 Exon_RPKM
NCAM1 0.988884066207143 0.980801806888763 Exon_RPKM
CD4 0.937075822830941 0.823828345567476 Exon_RPKM
IFNG 0.163314706585929 0.502118065772551 Exon_RPKM
NOS2 -0.227480789879998 -0.20271881929536 Exon_RPKM
LTBP1 0.965031487641105 0.958215697346132 Exon_RPKM
IFNAR1 0.778257424523832 0.64652738565782 Exon_RPKM
ITGAM 0.926057917565996 0.922077922077922 Exon_RPKM
BCL2 0.918858066486003 0.908526256352343 Exon_RPKM
FASLG 0.742436940470581 0.684923771880294 Exon_RPKM
IL11 0.876370083527272 0.600225861095426 Exon_RPKM
SELL 0.973080969055745 0.914172783738001 Exon_RPKM
TGFB1 0.836983641190157 0.880293619424054 Exon_RPKM
ADORA2A 0.87537361218889 0.724449463579898 Exon_RPKM
CD3D 0.997247520455251 0.94918125352908 Exon_RPKM
CD3E 0.991272848768147 0.888198757763975 Exon_RPKM
CSF1 0.821603279104926 0.620553359683794 Exon_RPKM
CSF2 0.25345538512773 0.169143351640358 Exon_RPKM
CSF3 0.990875196373977 0.382485875706215 Exon_RPKM
CSF3R 0.916829340021158 0.92094861660079 Exon_RPKM
ICAM2 0.969024121910486 0.85544889892716 Exon_RPKM
IGF2R 0.826891338270404 0.823828345567476 Exon_RPKM
IL2RB 0.97227997278513 0.909655561829475 Exon_RPKM
ITGA4 0.993956553968993 0.966120835686053 Exon_RPKM
ITGAX 0.983049418194646 0.9785431959345 Exon_RPKM
P4HA1 0.764389556116342 0.832862789384528 Exon_RPKM
PC 0.923348793621087 0.836250705815923 Exon_RPKM
POLR2A 0.730938826028234 0.780914737436477 Exon_RPKM
PRLR 0.939858654593934 0.902879728966685 Exon_RPKM
PTGER4 0.882239108317177 0.907396950875212 Exon_RPKM
PTGS2 0.98981078599498 0.916431394692264 Exon_RPKM
RPL7A 0.879084806999962 0.883681535855449 Exon_RPKM
RPL23 0.823664050529335 0.817052512704686 Exon_RPKM
CD44 0.958062741834735 0.935629587803501 Exon_RPKM
CCL3/L1 0.665309054475635 0.655561829474873 Exon_RPKM
RORC 0.903719488690216 0.936758893280632 Exon_RPKM
CD36 0.992351140734996 0.96386222473179 Exon_RPKM
FCGR2B 0.940704922997202 0.951439864483343 Exon_RPKM
SREBF1 0.829598247281955 0.778656126482213 Exon_RPKM
CXCR4 0.990809079439261 0.961603613777527 Exon_RPKM
MXI1 0.764686269287629 0.658949745906268 Exon_RPKM
MAGEA4 0.993855313238788 0.425805231022276 Exon_RPKM
HDAC5 0.94041912732922 0.908526256352343 Exon_RPKM
PCK2 0.819221144067916 0.804292604792028 Exon_RPKM
FANCA 0.763666640797328 0.728966685488424 Exon_RPKM
PUM1 0.802430347216324 0.757199322416714 Exon_RPKM
CD276 0.95695887793045 0.890457368718238 Exon_RPKM
TGFBR2 0.851466158713408 0.932241671372106 Exon_RPKM
CD74 0.951965769310032 0.889328063241107 Exon_RPKM
RUNX3 0.985238831273078 0.944664031620553 Exon_RPKM
IFIT3 0.876862610519787 0.922077922077922 Exon_RPKM
RNLS 0.22734689884441 0.395821569734613 Exon_RPKM
OAS1 0.952586213901311 0.941276115189159 Exon_RPKM
LY9 0.98562947088522 0.839638622247318 Exon_RPKM
RRM2 0.87920950468627 0.899491812535291 Exon_RPKM
EIF2B4 -0.016714903323302 0.0446075663466968 Exon_RPKM
CTLA4 0.956932911614568 0.858836815358554 Exon_RPKM
ANGPTL4 0.944016936846567 0.809147374364766 Exon_RPKM
CD79B 0.994269149826388 0.666854884246189 Exon_RPKM
SIRPA 0.867350181799827 0.847543760587239 Exon_RPKM
HEY1 0.998093775342798 0.569734613212874 Exon_RPKM
NECTIN2 0.911356280430972 0.934500282326369 Exon_RPKM
SMAP1 0.805641811607361 0.744776962168266 Exon_RPKM
TBXAS1 0.945369393472153 0.946922642574816 Exon_RPKM
TNFRSF1A 0.96904166808076 0.955957086391869 Exon_RPKM
TNFRSF1B 0.905315474535204 0.931112365894974 Exon_RPKM
TYMS 0.949117660438001 0.929983060417843 Exon_RPKM
NFKB2 0.8558445326136 0.767363071710898 Exon_RPKM
VCAM1 0.972875821295066 0.972896668548842 Exon_RPKM
ZAP70 0.99369431054046 0.905138339920948 Exon_RPKM
NLRP3 0.793704273023877 0.841897233201581 Exon_RPKM
PRF1 0.876715162487412 0.796725014116318 Exon_RPKM
BTLA 0.97007546298412 0.236589497459063 Exon_RPKM
ABCF1 0.788452142205237 0.782044042913608 Exon_RPKM
ENTPD1 0.927413334545559 0.918690005646527 Exon_RPKM
CTNNB1 0.949440691872912 0.820440429136081 Exon_RPKM
HLA-F 0.797064214537375 0.741389045736872 Exon_RPKM
GNG4 0.891639329770499 0.820672159243551 Exon_RPKM
TCL1A 0.996574418271175 0.749953341989798 Exon_RPKM
EIF5AL1 -0.19732318107383 -0.0457368718238283 Exon_RPKM
IKBKG -0.0848248930769352 -0.00959909655561829 Exon_RPKM
SBNO2 0.972086994999597 0.907396950875212 Exon_RPKM
CXCL16 0.911208091904878 0.883681535855449 Exon_RPKM
CCNA1 0.909105998527373 0.940146809712027 Exon_RPKM
TYMP 0.923869890110786 0.92772444946358 Exon_RPKM
MFGE8 0.947020630684637 0.929983060417843 Exon_RPKM
SH2D1A 0.9805798070943 0.941276115189159 Exon_RPKM
FAM124B 0.668924415296415 0.681535855448899 Exon_RPKM
CCR2 0.976256909424398 0.935629587803501 Exon_RPKM
ADM 0.995480002124323 0.888198757763975 Exon_RPKM
VCAN 0.990306170865801 0.992094861660079 Exon_RPKM
APC 0.714626326408324 0.652173913043478 Exon_RPKM
FBP1 0.961596815367569 0.88481084133258 Exon_RPKM
SERPINA1 0.967721942579863 0.962732919254658 Exon_RPKM
ZEB1 0.875978420365973 0.857707509881423 Exon_RPKM
CCL20 0.868382674176111 0.536984754376059 Exon_RPKM
PSMB5 0.864312749592315 0.738001129305477 Exon_RPKM
DNMT1 0.805252895472046 0.692828910220215 Exon_RPKM
CBLC 0.925142829040476 0.869246010375654 Exon_RPKM
TGFBR1 0.797033905148781 0.793337097684924 Exon_RPKM
SIRPB2 0.92299379944641 0.916431394692264 Exon_RPKM
LDHA 0.921264057284308 0.914172783738001 Exon_RPKM
TGFB2 0.916669193540999 0.857707509881423 Exon_RPKM
EIF2AK2 0.716328255772122 0.742518351214003 Exon_RPKM
PVR 0.845109585162772 0.707509881422925 Exon_RPKM
CCND3 0.813178274922899 0.632975719932242 Exon_RPKM
FGF13 0.899330156133025 0.678147939017504 Exon_RPKM
ITPK1 0.716007525560011 0.780914737436477 Exon_RPKM
IL11RA 0.906092657649264 0.892715979672501 Exon_RPKM
CXCR3 0.949952364775699 0.810276679841897 Exon_RPKM
API5 0.477881894568831 0.311123658949746 Exon_RPKM
CD58 0.717973748061699 0.78317334839074 Exon_RPKM
MX1 0.95795368493111 0.916431394692264 Exon_RPKM
ITGAV 0.896638547205332 0.850931677018633 Exon_RPKM
SLC1A5 0.957833981335001 0.904009034443817 Exon_RPKM
CDK6 0.943104889665107 0.68944099378882 Exon_RPKM
NCR1 0.789964086624352 0.637492941840768 Exon_RPKM
TNFSF13B 0.69981410315386 0.644268774703557 Exon_RPKM
APH1B 0.822994539999604 0.778656126482213 Exon_RPKM
RASGRF1 0.971088694175467 0.788819875776397 Exon_RPKM
PROM1 0.975409118075289 0.924336533032185 Exon_RPKM
SNCA 0.926575770819065 0.917560700169396 Exon_RPKM
PARP9 0.817570541940203 0.881422924901186 Exon_RPKM
SRP54 0.476810870911431 0.412761151891587 Exon_RPKM
ANGPT2 0.685143158041565 0.681535855448899 Exon_RPKM
FCRL2 0.999184807749653 0.636469142145208 Exon_RPKM
OTOA 0.788237222078172 0.151691972862798 Exon_RPKM
RPTOR 0.297496301978769 0.350649350649351 Exon_RPKM
