BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
IRF8,1773.34,96.87,117.49,74.37,36.06,134.57,92.67,36.09,180.38,95.49,186.34,123.85,217.97,44.56,150.94,66.85,42.73,117.72,66.16,58.79,83.67,86.14,321.86,124.34
IRF9,476.92,422.54,402.96,270.19,608.42,931.21,475.77,239.25,507.13,358.09,395.57,478.57,399.99,292.79,495.22,291,246.64,451.61,292.72,431.35,513.71,332.88,472.6,317.94
ISG15,242.09,710.64,323.11,232.42,453.47,2083.1,1305.69,102.92,1300.41,220.36,395.57,316.08,735.06,138.97,635.99,196.62,110.7,555.13,158.39,719.62,370.69,200.75,938.41,167.63
ITGA1,229.99,423.38,864.68,457.28,411.4,91.51,819.99,815.33,416.47,317.69,509.99,355.71,528.69,258.85,176.38,526.95,215.57,281.12,246.6,262.78,370.69,346.75,730.63,537.51
ITGA2,32.68,39.25,83.53,67.4,52.76,75.36,62.06,49.45,45.33,53.25,147.11,64.4,84.64,36.07,74.62,83.57,31.07,34.51,48.12,49.58,108.97,37.96,48.89,44.86
ITGA4,2062.64,255.53,255.18,125.51,78.81,285.28,427.78,120.29,615.74,352.58,268.07,381.47,484.63,88.05,644.47,252.66,112.64,304.46,166.41,146.62,245.18,172.28,497.05,395.06
ITGA6,240.88,205.43,335.96,635.08,162.29,156.1,209.34,419.7,336.2,227.71,431.53,536.04,302.6,293.85,203.52,334.26,219.45,332.87,350.86,244.36,343.45,468.66,319.14,534.36
ITGAE,386.14,142.8,218.46,174.9,142.25,226.07,142.32,176.43,190.76,200.16,173.27,161.51,219.13,159.13,179.77,158.28,134,188.76,128.31,146.62,145.94,178.12,188.77,253.41
ITGAL,1819.33,205.43,164.31,96.45,35.4,177.63,133.22,116.28,379.64,224.04,202.69,333.91,256.23,54.1,456.22,121.91,73.8,109.6,176.43,60.91,133.29,143.81,277.04,364.37
ITGAM,141.62,65.97,94.55,60.43,43.41,177.63,83.57,69.5,161.49,119.36,212.5,65.4,155.36,29.7,101.76,132.72,38.84,50.74,66.16,55.95,107.02,53.29,153.46,81.06
ITGAV,504.77,1265.96,1519.15,938.39,861.53,888.15,2268,1368.69,1162.53,1210.17,1494.01,887.79,2141.42,1401.37,1027.76,1378.34,918.59,894.09,908.22,881.11,800.73,1154.87,2449.93,1252.87
ITGAX,687.55,155.32,189.09,160.37,102.85,392.94,504.73,187.13,1461.9,387.47,2314.57,373.54,1180.27,91.23,663.12,798.3,137.89,195.87,282.69,140.95,260.75,221.92,1587.56,407.66
ITGB2,1923.44,565.34,773.8,279.48,241.1,721.28,855.57,382.27,1838.71,767.6,1157.29,1089.92,2171.56,218.53,1292.33,668.52,250.52,453.64,382.94,371.14,620.73,489.83,1250.77,887.71
ITGB3,10.89,68.48,157.88,147,63.45,177.63,59.58,261.98,197.38,45.91,359.61,80.26,108.98,80.62,64.45,288.05,118.47,128.89,122.3,26.21,29.19,129.21,92.35,157.4
ITGB8,30.26,308.14,575.53,592.67,1152.72,866.61,1385.95,274,305.03,473.78,199.42,2331.43,594.77,444.49,880.21,599.7,322.38,890.03,332.81,3534.37,2773.85,512.46,391.12,493.44
ITPK1,257.83,395.82,434.17,410.8,434.11,339.11,314.42,339.5,377.75,277.29,591.72,456.77,287.53,359.63,310.36,403.08,349.57,420.15,304.74,372.56,558.47,342.37,395.19,325.81
JAG1,148.89,361.58,557.17,420.68,502.89,150.72,374.83,660.28,282.37,218.53,408.65,216,389.56,340.53,432.47,328.36,277.71,364.33,346.85,228.78,263.67,424.86,442.73,480.06
JAG2,7.62,17.54,43.14,24.4,19.37,64.59,43.85,20.05,26.44,38.56,52.31,23.78,31.3,13.79,76.32,58,38.84,34.51,42.1,29.04,34.05,28.47,28.52,25.18
JAK1,1960.96,968.68,901.39,682.73,782.73,527.5,778.62,936.96,949.1,892.48,1608.43,1124.6,1092.16,900.65,795.41,1013.6,807.89,919.46,663.62,696.96,843.54,872.35,1178.79,985.3
JAK2,1106.37,680.58,801.34,493.31,354.63,333.73,365.73,1609.28,647.84,482.97,670.18,468.66,692.16,629.08,490.13,622.32,631.17,222.25,603.47,262.07,307.45,590.57,624.7,621.72
JAK3,1393.25,298.95,177.16,79.6,118.88,199.16,427.78,85.54,303.15,396.66,438.07,336.88,293.33,220.66,420.6,264.46,246.64,180.64,158.39,81.45,196.53,190.53,338.16,195.17
KAT2B,749.28,529.43,494.76,358.51,323.91,166.86,234.16,652.27,461.8,415.02,500.18,651.97,373.33,612.11,329.02,386.37,425.31,330.84,431.05,224.53,331.77,410.99,324.57,398.21
KDR,324.41,188.72,352.48,338.75,104.19,150.72,199.41,292.72,209.65,157.93,791.14,101.07,199.42,253.54,71.23,313.62,238.87,44.65,465.14,128.91,248.1,612.47,338.16,424.18
KIF2C,23,22.55,32.13,9.88,47.42,145.33,53.78,10.69,18.89,33.05,32.69,20.81,39.42,20.16,94.97,16.71,13.59,16.24,18.04,62.33,76.86,19.71,24.44,11.02
KIR2DL3,15.74,10.86,9.18,9.3,8.68,91.51,7.75,12.03,12.28,9.18,29.42,17.84,9.28,10.61,30.53,16.71,11.65,8.88,12.03,5.75,10.7,5.11,8.15,10.23
KIR3DL1,12.1,7.88,7.62,5.5,8.5,48.44,8.27,10.69,11.33,14.69,8,7.93,6.96,6.38,16.96,10.81,9.71,8.88,3.75,5.75,13.62,4.38,19.01,7.08
KIR3DL2,7.62,7.88,7.62,5.5,8.5,7,7.75,5.25,9,4.25,8,4.62,5.25,6.38,15.26,7.38,3.62,8.88,3.75,5.75,7,4.38,4,5.62
KIT,59.31,204.59,70.68,45.9,82.15,64.59,43.03,69.5,86.88,62.44,62.11,34.68,73.04,228.08,22.05,99.3,66.03,29.43,40.1,19.12,54.48,86.14,120.87,70.04
KLRB1,459.98,63.46,90.87,41.84,20.04,69.98,63.71,60.15,127.49,64.27,71.92,209.07,118.26,29.7,210.3,59.97,44.67,76.11,58.14,18.42,102.16,81.03,126.3,210.12
KLRD1,272.36,30.06,45.9,26.73,20.7,53.83,37.23,48.12,59.5,67.95,52.31,92.15,59.13,31.83,223.87,39.32,19.42,20.3,32.08,34,27.24,56.94,135.81,69.25
KLRK1,558.03,127.76,72.52,32.54,20.7,7,48.82,74.85,164.32,99.16,101.34,170.42,125.22,27.58,111.93,46.21,25.25,38.56,42.1,37.54,92.43,64.97,230.87,253.41
KRAS,282.04,248.85,321.27,219.64,336.6,349.88,371.52,274,283.31,207.51,317.11,326.98,235.36,200.5,393.46,199.57,176.73,533.82,246.6,163.62,256.86,235.06,353.09,177.07
LAG3,113.78,232.15,79.86,37.19,60.11,199.16,64.54,172.42,182.27,167.11,88.27,166.46,74.2,115.63,130.59,39.32,75.74,25.37,64.16,29.04,57.4,39.42,107.29,92.86
LAIR1,435.77,149.48,170.73,63.33,75.47,139.95,215.96,93.56,262.54,293.82,163.46,140.7,338.55,41.37,276.44,128.79,71.86,89.31,74.18,90.66,137.18,86.14,378.9,170.77
LAMA1,14.53,67.64,36.72,9.3,158.28,139.95,184.52,13.37,25.5,126.71,52.31,52.51,44.06,43.49,57.66,18.68,60.2,38.56,20.05,216.74,21.4,14.6,88.27,23.61
LAMB3,25.42,55.95,116.58,156.88,369.32,387.55,202.72,22.72,111.44,88.15,359.61,731.24,272.46,61.53,295.1,186.79,73.8,653.57,234.57,511.39,467.98,100.01,58.4,124.34
LAMC2,99.26,39.25,135.85,245.2,307.21,651.31,290.43,44.11,118.05,336.06,261.53,320.04,273.62,124.12,108.54,218.25,89.33,326.78,228.56,369.02,332.74,142.35,73.33,177.07
LCK,645.18,78.5,50.49,27.89,27.38,123.8,47.16,40.1,94.44,62.44,81.73,99.08,90.43,12.73,122.11,26.54,27.19,55.82,30.07,33.29,52.54,51.1,122.22,103.09
LDHA,662.13,1022.12,1422.77,1037.17,1014.47,748.19,2130.64,1129.43,1576.17,1537.04,3586.28,1821.15,2221.42,936.72,1336.42,1686.05,652.53,648.49,801.96,2007.3,2844.87,1120.56,3372.04,919.19
LDHB,1540.93,1629.21,1610.02,1317.81,2919.86,2502.95,1538.2,1454.23,1053.93,1553.57,1189.98,1033.44,1562.88,1510.64,1999.55,1371.46,1571.12,1025.01,1118.73,756.45,3014.16,1421.32,1400.15,1416.57
LGALS9,329.25,124.42,116.58,84.25,87.49,226.07,258.16,56.14,221.93,203.84,153.65,185.29,251.59,78.5,473.17,129.77,54.38,183.69,90.22,140.24,102.16,91.98,258.03,103.09
LIF,38.74,75.16,105.56,138.29,114.2,269.13,337.59,70.84,184.15,157.93,1641.12,112.96,154.2,65.77,133.98,220.22,83.51,202.97,138.34,144.49,313.29,75.19,177.9,117.26
LILRA1,55.68,22.55,34.88,24.4,14.69,64.59,42.2,32.08,69.88,18.36,104.61,38.64,38.26,12.73,28.83,65.87,11.65,19.28,36.09,23.37,24.32,24.82,39.38,38.56
LILRA3,48.42,20.88,33.96,11.62,17.36,172.25,19.03,30.74,60.44,42.24,222.3,30.72,24.35,21.22,88.19,42.27,21.36,13.19,42.1,9.92,26.27,24.82,25.8,32.27
LILRA5,14.53,20.04,53.24,49.39,16.03,91.51,47.16,77.52,189.82,40.4,549.22,37.65,62.61,24.4,62.75,172.05,44.67,24.36,98.24,5.75,42.81,45.99,71.98,81.85
LILRB2,105.31,96.87,131.26,100.52,66.12,188.39,172.11,86.88,354.14,181.8,451.14,131.78,155.36,46.68,83.1,175,93.22,50.74,138.34,47.46,108.97,99.28,183.34,120.41
LILRB4,303.83,103.55,108.31,35.44,65.45,274.52,297.05,52.13,596.85,202,222.3,308.15,391.88,33.95,574.93,168.11,29.13,110.62,50.12,87.12,116.75,59.86,582.6,179.43
LOXL2,50.84,80.17,88.12,52.88,64.78,69.98,117.5,121.63,77.44,157.93,140.57,49.54,137.97,125.18,81.41,85.53,137.89,78.14,74.18,80.04,82.7,57.67,165.68,73.19
LRRC32,31.47,137.79,259.77,160.95,96.17,123.8,292.08,228.56,205.87,130.38,627.68,55.49,216.81,107.14,115.33,261.51,139.83,85.25,176.43,99.87,156.64,144.54,283.83,182.58
LTB,3601.15,85.18,80.78,33.12,61.44,387.55,282.98,80.2,186.99,143.24,173.27,186.28,259.71,39.25,705.52,107.16,89.33,144.11,88.22,79.33,138.16,82.49,196.92,281.74
LTBP1,108.94,901.04,1351.17,941.88,526.94,1033.48,466.67,1752.29,966.1,246.07,375.95,872.92,772.16,908.08,451.13,1229.89,837.03,309.53,687.68,354.85,1026.45,730.73,684.46,834.2
LY9,496.29,47.6,31.21,25.57,17.36,91.51,37.23,44.11,209.65,64.27,32.69,181.32,84.64,42.43,74.62,41.29,29.13,47.7,30.07,19.83,42.81,33.58,154.82,115.69
LY96,252.99,170.35,190.01,78.44,101.51,48.44,189.48,143.02,370.2,279.13,235.38,325.98,259.71,131.54,91.58,195.64,71.86,84.23,88.22,99.87,93.4,143.81,452.23,199.11
LYZ,6614,899.37,1285.08,971.51,349.96,1071.16,741.38,1194.93,6311.29,3454.21,7571.39,4044.58,4565.73,588.77,5033.63,1953.46,660.3,1386.3,623.52,305.27,1220.06,1800.19,7472.01,3819.22
MAGEA1,18.16,15.87,22.03,8.13,13.36,156.1,24,13.37,19.83,34.89,55.58,103.05,11.59,7.43,47.49,17.7,23.3,22.33,18.04,9.21,10.7,4.38,10.86,11.8
MAGEA12,19.37,8.35,22.95,5.5,8.5,37.68,15.72,5.25,12.28,22.04,35.96,18.83,13.91,8.49,20.35,13.76,3.62,10.15,10.02,7.08,7,6.57,19.01,6.3
MAGEA3/A6,7.62,9.19,8.26,5.5,8.5,7,7.75,5.25,17,89.98,42.5,71.34,17.39,11.67,8.88,46.21,7.77,12.18,3.75,9.21,9.73,4.38,9.51,7.08
MAGEA4,9.68,7.88,7.62,5.5,8.68,102.27,25.65,5.25,9,11.02,8,157.54,6.96,6.38,52.57,7.38,3.62,9.13,14.03,15.58,8.76,7.3,5.43,7.87
MAGEB2,24.21,15.87,23.87,9.88,13.36,43.06,19.03,14.7,34.94,23.87,32.69,34.68,38.26,15.91,27.14,20.65,13.59,13.19,16.04,12.04,20.43,10.22,32.59,14.17
MAGEC1,7.62,7.88,7.62,5.5,8.5,59.21,7.75,5.25,9,9.18,8,69.36,8.12,7.43,15.26,7.38,3.62,10.15,8.02,10.62,15.57,5.11,9.51,5.62
MAGEC2,7.62,7.88,7.62,5.5,8.5,7,9.1,5.25,9,16.53,8,6.94,15.07,6.38,8.88,7.38,7.77,8.88,3.75,5.75,7,6.57,4,5.62
MAML2,325.62,234.65,287.31,269.02,276.49,188.39,292.91,224.55,221.93,244.24,241.92,353.73,241.16,192.01,183.16,306.73,168.96,335.92,186.46,400.89,292.85,214.62,297.41,250.26
MAP3K12,44.79,110.23,90.87,77.86,77.47,75.36,63.71,82.87,57.61,86.31,39.23,43.6,71.88,80.62,61.05,92.41,87.39,37.55,92.23,48.87,67.13,82.49,57.04,70.83
MAP3K5,311.09,749.05,316.68,231.26,259.8,96.89,250.71,347.52,351.31,334.22,290.96,251.67,336.23,590.89,274.75,364.74,421.43,143.1,346.85,165.74,167.35,369.38,324.57,264.43
MAP3K7,893.33,692.27,635.2,597.32,985.75,1071.16,696.7,683.01,657.29,785.97,640.76,1001.73,721.15,700.16,1317.77,868.1,627.28,386.66,723.77,727.41,537.06,707.37,843.35,777.54
MAP3K8,452.72,260.54,369,330.03,242.43,349.88,289.6,338.16,481.63,506.84,931.71,264.55,598.25,237.63,176.38,521.05,225.28,173.54,362.89,115.45,437.82,354.78,626.06,529.64
MAPK10,21.79,167.85,173.49,90.64,64.78,107.65,62.88,347.52,117.1,89.98,137.31,69.36,104.35,142.15,47.49,180.89,196.15,91.34,166.41,35.41,56.43,111.69,85.56,195.17
MARCO,2262.37,64.3,123.92,59.85,113.54,430.62,39.72,81.53,283.31,398.49,192.88,205.1,250.43,43.49,103.45,76.68,174.78,28.42,86.21,28.33,265.61,143.08,199.63,99.16
MELK,36.31,49.27,19.28,11.62,50.09,86.12,141.49,17.38,26.44,33.05,42.5,13.87,33.62,15.91,135.68,12.78,21.36,22.33,20.05,37.54,69.08,22.63,28.52,15.74
MET,53.26,56.78,160.63,136.55,255.79,188.39,131.56,96.24,90.66,73.45,333.45,262.57,162.32,61.53,93.28,307.72,91.28,261.83,94.23,315.19,348.31,168.63,99.14,151.1
MFGE8,858.22,2723.15,5359.7,2409.02,5525.83,1528.69,4268.73,4270.47,2226.85,2242.21,1981.11,1452.56,2143.74,2834.57,1126.12,3498.93,2204.23,1820.66,2303.63,2141.16,5970.92,2541.87,2360.3,3608.31
MFNG,371.61,76.83,94.55,55.78,38.74,156.1,79.43,78.86,115.21,91.82,107.88,98.09,92.75,53.04,189.95,83.57,42.73,143.1,104.25,33.29,56.43,61.32,66.54,83.42
MGMT,266.3,353.23,334.12,321.32,413.4,694.37,276.36,156.38,174.71,202,300.76,252.66,297.97,325.68,451.13,243.81,283.54,221.24,336.82,280.48,439.77,281.05,240.38,266.79
MICA,142.84,296.45,275.37,192.91,227.07,215.31,156.39,334.15,224.76,192.82,212.5,134.75,144.93,188.83,179.77,266.43,312.67,65.97,196.48,131.03,229.61,238.71,177.9,235.31
MICB,199.73,45.93,40.39,18.01,24.71,53.83,104.26,46.78,79.33,64.27,55.58,92.15,51.01,22.28,111.93,36.38,11.65,70.03,28.07,32.58,122.59,37.23,78.77,61.38
MKI67,209.41,74.32,53.24,40.67,185.66,247.6,350,29.41,68,84.47,39.23,76.29,144.93,25.46,681.78,42.27,46.61,57.85,18.04,85.7,494.25,78.11,97.78,26.76
MLANA,7.62,13.36,9.18,8.72,8.68,64.59,12.41,12.03,13.22,9.18,32.69,13.87,12.75,9.55,23.74,18.68,9.71,8.88,14.03,5.75,9.73,12.41,10.86,5.62
MLH1,412.77,288.1,271.7,280.06,294.52,349.88,273.05,367.57,273.87,244.24,202.69,203.12,347.82,274.76,408.73,347.04,304.9,298.37,328.8,203.28,253.94,283.24,294.7,340.76
MMP1,12.1,10.02,10.1,5.5,17.36,37.68,28.96,13.37,12.28,34.89,58.85,6.94,22.03,6.38,25.44,11.8,3.62,12.18,3.75,9.21,10.7,5.11,99.14,5.62
MMP7,50.84,243,388.28,285.29,540.29,107.65,5806.1,36.09,291.81,505,49.04,162.5,1144.33,198.38,2518.51,3711.29,75.74,59.88,551.35,3132.77,315.23,418.29,162.97,286.46
MMP9,2702.98,99.37,100.05,26.15,59.44,118.42,163.83,49.45,592.13,222.2,477.3,613.33,2277.07,21.22,1677.31,178.93,58.26,185.72,96.24,58.79,215.02,105.12,597.54,422.61
MMRN2,141.62,274.74,524.13,353.86,148.93,263.75,196.93,589.44,270.09,185.47,565.57,69.36,250.43,293.85,184.86,321.48,217.51,1174.19,495.21,116.87,263.67,313.9,330.01,439.14
MRC1,544.71,268.89,290.98,94.13,102.85,123.8,81.09,236.58,278.59,358.09,120.96,163.49,399.99,151.7,135.68,309.68,81.57,125.84,106.26,74.37,267.56,280.32,372.11,222.72
MRE11,199.73,228.81,246,176.64,233.08,226.07,226.72,157.72,145.43,156.09,107.88,414.17,148.4,166.55,217.08,211.37,159.25,141.07,144.35,219.57,317.18,229.95,222.72,144.8
MRPL19,114.99,148.64,156.05,154.56,193.01,188.39,165.49,144.35,117.1,130.38,140.57,168.44,201.74,115.63,135.68,155.33,145.65,235.45,124.3,199.74,149.83,151.84,145.31,147.95
MS4A1,3579.36,35.07,29.37,14.53,12.02,123.8,15.72,16.04,80.27,20.2,91.54,24.77,75.36,14.85,303.58,41.29,27.19,63.94,22.05,12.04,43.78,39.42,97.78,70.04
MS4A2,16.95,25.89,41.31,20.92,8.68,53.83,11.58,53.46,34.94,12.85,45.77,9.91,31.3,19.1,22.05,42.27,17.48,14.21,38.09,7.08,22.38,26.28,40.74,21.25
MS4A4A,319.56,308.14,410.31,123.76,140.92,355.26,333.46,183.12,571.35,784.13,160.19,288.33,607.53,113.51,176.38,369.65,97.1,264.88,90.22,129.62,298.69,264.99,907.18,236.09
MS4A6A,144.05,75.16,71.6,28.47,28.05,102.27,82.74,52.13,111.44,110.18,42.5,60.44,127.53,51.98,103.45,100.28,40.78,95.4,36.09,42.5,66.16,86.14,120.87,107.03
MSH2,244.51,253.86,272.62,298.66,770.7,549.04,318.56,320.79,161.49,213.02,156.92,227.89,245.79,238.69,256.09,171.06,209.74,285.18,222.54,471.72,540.95,332.15,243.09,253.41
MSH6,122.26,274.74,149.62,152.23,258.46,258.37,172.93,223.21,198.32,187.31,202.69,104.04,125.22,326.74,279.83,169.1,423.37,147.15,216.53,137.41,208.21,179.58,122.22,151.89
MTOR,292.93,158.66,213.87,176.64,186.33,188.39,243.27,193.81,183.21,187.31,186.34,224.92,403.47,160.19,264.57,233,108.75,149.18,170.42,244.36,223.78,167.9,194.2,216.42
MX1,279.62,501.04,293.73,140.61,260.46,602.86,971.41,181.78,840.5,200.16,274.61,175.38,337.39,134.73,576.63,192.69,118.47,362.3,180.44,291.82,115.78,205.86,482.11,199.89
MXI1,64.15,134.45,119.33,99.94,114.2,204.54,64.54,137.67,104.83,93.65,107.88,99.08,47.54,126.24,94.97,78.65,112.64,28.42,94.23,99.16,110.91,98.55,69.26,110.96
MYC,1826.6,1878.06,1221.74,2143.48,1128.68,1539.45,1068.22,1881.95,4620.85,2306.48,16473.33,884.81,3000.54,3703.4,2588.05,5603.8,2466.41,964.12,3360.21,1104.93,3525.93,2017.73,2409.19,2386.91
MYCT1,79.89,83.51,142.28,88.9,56.1,102.27,50.47,135,93.49,51.42,287.69,33.69,78.84,68.95,64.45,106.18,77.68,21.31,102.25,37.54,89.51,129.94,104.57,94.44
MYD88,669.39,324.01,393.79,306.79,318.57,667.45,497.29,295.39,576.07,365.44,778.06,530.1,540.28,246.12,664.82,406.03,293.25,611.96,366.9,259.23,450.47,367.19,566.31,358.08
NBN,397.03,385.8,415.82,392.21,385.35,312.2,366.55,396.97,369.25,310.35,179.8,432,457.96,341.59,274.75,429.62,339.86,536.86,218.53,321.56,387.23,362.81,472.6,365.95
NCAM1,44.79,443.42,561.76,292.27,839.49,602.86,63.71,890.18,399.47,299.33,75.19,118.9,184.35,682.12,32.22,348.03,743.81,11.16,190.47,64.45,54.48,314.63,95.06,274.66
NCR1,56.89,8.35,17.44,8.72,8.5,118.42,17.38,16.04,21.72,18.36,8,49.54,18.55,8.49,39.01,25.56,11.65,8.88,12.03,5.75,10.7,11.68,14.94,23.61
NDUFA4L2,50.84,111.06,142.28,67.4,76.8,215.31,268.09,113.61,100.1,376.46,277.88,153.58,137.97,92.29,195.04,111.09,97.1,181.66,80.2,101.29,1125.69,94.17,167.04,84.99
NECTIN1,89.57,93.53,159.72,178.38,195.01,608.24,273.05,124.3,115.21,157.93,284.42,71.34,235.36,103.96,125.5,278.22,176.73,289.23,102.25,221.69,170.26,110.96,188.77,111.75
NECTIN2,232.41,478.49,654.47,631.6,1201.47,1259.55,1381.81,421.03,745.12,1149.57,1539.78,510.28,1177.95,487.99,1032.84,998.85,462.21,611.96,635.55,646.67,1005.05,567.94,866.44,520.98
NEIL1,123.47,123.59,114.74,208.6,90.16,161.48,50.47,143.02,117.1,115.69,114.42,73.32,100.87,182.46,105.15,157.3,182.55,104.53,228.56,56.66,123.56,154.03,71.98,160.54
NF1,114.99,250.52,246,211.5,222.4,209.93,246.58,286.03,200.21,190.98,179.8,273.47,313.04,270.51,279.83,310.67,258.29,295.32,256.63,224.53,279.23,231.41,253.96,254.98
NFAM1,46,33.4,38.55,20.92,14.02,48.44,40.54,36.09,91.6,25.71,143.84,35.67,63.77,10.61,89.89,47.19,29.13,29.43,54.13,65.87,41.84,33.58,65.19,32.27
NFATC2,716.6,217.95,189.09,203.37,185,199.16,332.63,152.37,712.06,350.75,1742.47,204.11,590.14,175.04,225.56,1578.89,145.65,180.64,168.41,161.49,225.72,159.14,491.62,437.56
NFIL3,183.99,606.26,417.65,470.07,231.08,409.08,302.01,649.59,1185.2,910.84,2795.14,300.22,1158.24,883.68,237.44,1180.73,741.86,744.91,515.26,186.99,613.92,474.5,1180.15,491.86
NFKB1,717.81,386.64,469.05,361.99,248.44,339.11,328.49,438.41,657.29,319.53,1896.12,394.35,529.85,351.14,407.03,557.43,297.13,237.48,445.09,288.98,361.93,423.4,541.86,440.71
NFKB2,1482.82,518.58,562.68,507.83,406.06,936.59,640.43,515.93,883.94,727.2,1938.62,812.48,651.58,512.39,730.96,960.51,473.86,446.54,791.93,281.19,715.11,465.74,585.32,602.83
NFKBIA,6945.67,4536.91,2561.9,2938.35,1758.46,3396.48,2567.53,3423.06,5101.54,5744.17,14397.41,2699.03,5798.18,8741.33,2581.26,6257.57,4223.97,3282.05,4252.39,2020.04,3993.91,5099.08,6778.04,6163.64
NFKBIE,175.52,48.43,52.32,55.78,58.77,96.89,102.6,54.8,73.66,58.76,173.27,89.18,88.11,39.25,113.63,82.58,54.38,76.11,74.18,53.12,73.94,59.13,105.93,65.32
NGFR,41.16,70.98,232.23,55.78,23.37,220.69,92.67,137.67,94.44,23.87,241.92,10.9,166.95,63.65,72.93,132.72,66.03,83.22,60.15,39.66,57.4,75.19,123.58,65.32
NID2,65.37,391.65,565.44,257.98,520.93,694.37,450.95,421.03,284.26,802.49,424.99,142.68,728.11,379.78,240.83,357.86,368.99,91.34,479.17,279.77,223.78,280.32,1355.34,423.4
NKG7,760.17,258.04,227.64,85.99,62.11,80.74,143.97,147.03,480.69,304.84,176.54,625.22,257.39,55.16,491.83,133.7,137.89,83.22,122.3,49.58,145.94,160.6,334.08,208.55
NLRC5,865.49,222.13,223.05,72.63,106.19,382.17,263.12,181.78,241.76,376.46,268.07,284.37,321.15,99.72,549.49,163.2,114.58,143.1,114.28,129.62,175.13,123.37,334.08,238.46
NLRP3,18.16,20.88,18.36,22.66,18.03,37.68,28.96,24.06,42.5,51.42,71.92,17.84,66.09,26.52,57.66,65.87,29.13,38.56,36.09,12.75,32.11,21.17,61.11,36.99
NOD2,48.42,33.4,34.88,22.08,26.71,139.95,57.92,18.71,67.05,40.4,107.88,65.4,47.54,21.22,55.97,17.7,25.25,43.64,34.08,31.16,26.27,32.85,76.05,46.43
NOS2,16.95,7.88,10.1,6.97,10.02,43.06,12.41,9.36,9,14.69,39.23,10.9,13.91,6.38,22.05,15.73,9.71,12.18,16.04,5.75,14.59,9.49,12.22,5.62
NOTCH1,387.35,207.1,431.42,354.44,227.07,215.31,367.38,453.11,287.09,222.2,627.68,178.35,223.76,243.99,327.32,384.4,211.68,222.25,431.05,150.16,216.97,308.79,278.4,347.85
NOTCH2,998.64,1128.17,1542.1,1128.97,1025.83,742.81,1222.12,1629.33,1046.37,1461.75,1618.24,1412.93,1726.35,1193.45,1246.54,1425.53,1400.22,554.11,1309.2,1232.43,1054.67,1041.72,1776.33,1305.6
NRAS,459.98,357.41,324.02,331.2,495.55,511.36,541.97,314.1,476.91,369.11,467.49,457.77,485.79,292.79,702.13,416.84,310.73,548.02,328.8,508.55,562.36,358.43,491.62,325.02
NRDE2,202.15,206.26,237.74,261.47,301.2,183.01,167.14,247.27,190.76,207.51,78.46,169.43,168.11,206.86,83.1,212.35,225.28,275.03,212.52,216.74,238.37,234.33,217.29,227.44
NT5E,141.62,245.51,313.01,276,155.61,199.16,334.28,316.78,267.26,282.8,196.15,131.78,208.69,291.73,110.24,280.19,324.32,95.4,262.64,204.7,167.35,300.03,361.24,271.51
OAS1,313.51,386.64,315.76,119.11,274.49,915.06,757.1,143.02,761.17,266.27,189.61,363.64,556.51,125.18,340.89,195.64,112.64,338.96,136.33,335.73,246.15,165.71,711.62,232.16
OAS2,1002.27,460.12,299.24,92.97,437.45,1141.13,1229.57,113.61,1231.47,231.38,395.57,449.84,678.25,114.57,546.1,136.65,106.81,387.68,146.36,415.77,200.43,196.37,908.54,296.69
OAS3,237.25,305.63,184.5,78.44,321.91,613.63,612.3,102.92,463.69,152.42,241.92,148.63,314.2,78.5,269.66,99.3,93.22,240.52,96.24,205.4,198.48,121.91,387.04,133.79
OASL,44.79,97.7,46.81,23.82,37.4,118.42,84.4,28.07,135.05,40.4,120.96,34.68,78.84,12.73,52.57,32.44,21.36,65.97,30.07,43.91,36,28.47,118.15,31.48
OAZ1,2647.3,1414.6,1814.72,1836.11,1286.29,1221.87,1587.02,1851.2,2312.79,1768.43,2321.11,2484.02,2216.78,1403.49,1634.91,1687.04,1176.88,1444.14,1517.71,2027.13,1619.94,2000.21,3054.26,2153.18
OLFML2B,60.52,107.72,282.72,110.98,80.81,188.39,228.37,125.64,189.82,152.42,156.92,51.52,297.97,65.77,191.64,128.79,54.38,112.65,150.37,141.66,94.38,127.02,545.94,138.51
OLR1,14.53,37.58,48.65,34.86,29.39,96.89,280.5,9.36,137.88,44.07,130.77,65.4,297.97,15.91,83.1,54.07,34.96,28.42,62.15,49.58,105.08,24.09,521.49,47.22
OTOA,15.74,13.36,11.93,8.13,8.5,64.59,11.58,20.05,11.33,20.2,29.42,12.88,5.25,10.61,25.44,18.68,11.65,46.68,10.02,9.92,11.68,4.38,10.86,14.95
