BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
BCAT1,398.895929637926,3333.4889123861,942.568760194597,750.193687237009,9797.80387517644,680.529050887048,6975.51217933527,462.359373100642,1789.7777161672,2845.67011126911,874.881906869491,1609.32126934742,4186.71844301607,977.091824602359,579.61829697634,1499.10368487539,1758.3869072505,709.33233644289,1520.78498037975,5283.04249795243,774.656930475278,1852.14035945335,6635.07282735863,1002.88741808201
BCL2,7355.01214105792,3094.19296889901,2053.7724526041,4645.46461284279,1314.43643302439,2048.52248056827,1408.87909932879,2344.48894238911,3714.58028605149,1303.46160605166,2671.36716275543,1149.88186390374,2960.73783179845,5052.51418281466,956.793549988832,3825.46785217997,5185.08745033332,2307.19675748266,5957.71435612686,593.600280668813,1081.12350317896,5518.8353664433,1591.3756614391,3824.7373101363
BCL2L1,468.653592210076,972.08498654646,849.875386857924,875.67411282026,1645.47314382637,1693.95384131629,1032.17345779703,558.567485079159,1143.52083010058,1158.76651564814,1881.68317980098,1840.32432236379,1243.08234598613,680.238588837559,1824.29663191756,1245.7857560842,648.788636157014,856.176574513523,1190.56298399575,1329.04790113381,736.651840984319,729.789239716963,882.940015102875,963.558499725856
BCL6B,90.39021065687,279.616871693707,504.788009014168,535.980674991316,115.642157640158,92.7600107578524,309.974927888992,594.061739983855,520.544091226568,186.897825104539,1337.51579479524,69.3009159049127,387.995607560591,305.266080503074,93.9089405459674,605.760264500666,428.174391669015,92.9183879317002,457.607336235402,91.7382251942711,343.663043269304,317.390456185918,472.724521360389,557.159676712229
BID,445.07353725611,204.234266785685,270.262606596081,209.731568474863,298.37442200285,238.401896807564,527.387898144466,172.800977825492,503.782385247895,450.966365090952,626.616988794484,631.408344911427,348.447845908409,134.605515812379,607.329131891543,443.000435857053,244.111619640566,141.036838824902,265.549439228681,257.48375810829,342.045805418625,196.280940009713,416.726850786018,241.435859908633
BIRC3,13024.0503529073,1173.68962757954,832.006784768927,916.007106757733,392.830230151682,503.678189255254,1131.19322642823,1033.06962959457,3006.8638113964,3402.74620932264,3742.29590530039,1865.9913282545,2490.4401256644,1771.50473488792,4095.04560413563,3476.69679080079,1044.32778455857,1145.71690833641,1871.5846085859,300.654687611477,1189.47843917446,1363.52610453556,2039.35702603407,2066.95315360694
BIRC5,76.6351786003898,33.308592866335,17.8686020889971,17.0294863291555,79.448810592475,96.2276747114169,162.521576775131,1.86811867919451,36.3170296204583,55.4664513213471,3.66442683505546,25.6670058907084,55.5806379976604,16.8256894765474,268.641149594612,29.3701946424565,18.275736229775,26.5481108376286,9.79887229626128,53.963661878983,147.168644411796,35.4976168102672,54.6953991656648,16.3870493150656
BLK,7389.39972119912,61.3579342274592,25.6861155029333,17.0294863291555,5.29658737283166,20.8059837213874,16.1445274942183,28.0217801879177,139.680883155609,31.3506029207614,50.3858689820126,75.7176673775898,227.666844105801,13.2201845887158,385.642452569915,129.71835967085,40.4677016516447,203.258973600594,31.3563913480361,3.85454727707021,18.5982352828094,14.6166657454041,182.317997218883,190.089772054761
BLM,1551.37111551302,403.20928206616,145.182391973101,157.74682073323,365.464528725385,423.055002334878,980.510969815527,67.2522724510025,414.386620028306,450.966365090952,126.422725809413,490.239812512531,464.953414018889,129.798175961937,939.859150873985,198.248813836582,169.703264990768,283.732934577156,187.15846085859,178.850993656058,583.822864095147,201.501177775928,335.986023446227,214.12411105019
BMP2,199.447964818963,128.851661877664,246.810066354272,146.991355683237,105.931747456633,110.098330525675,122.698408956059,223.240182163744,317.541207707084,165.193561544012,1383.32113023344,68.0175656103773,322.795243755643,216.330293269895,23.0923624293362,477.265662939919,221.919654218697,39.8221662564429,278.28797321382,105.614595391724,176.278925724019,256.835698097815,313.84740949822,325.556046392636
