EOC1005_Pre_Extra,EOC136_Pre,EOC136_Post,EOC3_Pre,EOC3_Post,EOC372_Pre,EOC372_Post,EOC443_Pre,EOC443_Post,EOC443_Pre_Backup,EOC443_Post_Backup,EOC540_Pre_Extra,EOC87_Pre_Backup,EOC87_Post_Backup,EOC87_Pre,EOC87_Post,EOC1129_Pre_Backup,EOC1129_Post_Backup,EOC1129_Pre,EOC1129_Post,EOC1129_Pre_Extra,EOC1129_Post_Extra,EOC183_Pre,EOC183_Post,EOC183_Pre_Backup,EOC183_Post_Backup,EOC183_Pre_Extra,EOC183_Post_Extra,EOC218_Pre,EOC218_Post,EOC218_Post_Extra,EOC26_Pre,EOC26_Post,EOC26_Pre_Extra,EOC26_Pre_Backup,EOC26_Post_Backup,EOC26_Post_Extra,EOC376_Pre,EOC376_Post,EOC423_Pre,EOC423_Post,EOC568_Pre_Extra,EOC568_Post,EOC568_Pre,EOC587_Pre,EOC587_Post,EOC587_Pre_Extra,EOC649_Pre_Backup,EOC649_Pre,EOC649_Post,EOC649_Post_Backup,EOC677_Pre,EOC677_Post,EOC883_Pre,EOC883_Post,EOC883_Pre_Extra,EOC933_Pre_Extra,EOC933_Pre,EOC933_Post,EOC868_Pre,EOC868_Post_Extra,EOC868_Post,EOC1133_Pre,EOC1133_Post,EOC167_Pre,EOC167_Pre_Extra,EOC167_Post,EOC740_Pre,EOC740_Post_Extra,EOC740_Post,EOC551_Pre,EOC551_Post,EOC60_Pre,EOC60_Post
RIPK1,43.2449913914536,49.3647044873037,61.8021506395349,22.5608318246638,40.9307316291718,50.9089745248141,51.5568695420707,41.6901789562393,54.9445646801067,41.63800390319,47.9611065019658,42.9480103410051,25.96678425923,31.7744536131286,41.2855224615325,35.1665148269102,35.1153469080845,29.1469798025818,29.350947432251,28.9111629262855,44.1525901605686,23.6555612256669,33.9440500292362,46.4674801248743,35.2807198275479,48.1655363846084,39.2664769989394,29.9939106502109,50.2791894429274,35.804539277436,40.500127482595,40.8232767303804,45.9412034422066,38.6596072626012,40.4262908037666,37.7787877192331,37.0788425254569,24.1231653897012,28.4567952160162,21.3514399077751,31.1977074555743,48.1145568735944,52.8925569693738,31.3406639144604,36.3709406697923,36.4709719072854,36.3280287967735,36.3361993335034,32.4148256194947,58.0522543197341,31.5310700570636,41.4829318057202,23.7113830518245,62.1682337731043,78.0008692090778,23.385558557275,37.6059480777654,38.5770710698477,52.6223968696949,41.0391980290069,49.5428170567627,44.4144812890569,33.5096728062275,46.4242718600861,48.5021328064847,35.8950286258121,26.627436308166,37.1435472317974,54.888417435686,55.5914564981121,35.2188961248237,43.8241910331817,47.598910213789,47.9506535969513
RIPK2,24.7784932580705,21.4516778662105,22.7117444046347,19.3806150666266,22.2533670781979,28.9428226945686,11.9488023831408,18.0696809640357,27.5833776470322,22.7375513678821,23.1292677035602,28.8382893644213,28.4398113315376,50.5289018256113,44.1510270528653,36.7620917246829,21.2861369288388,22.9198286367058,22.2570628564804,6.96654528344229,12.2192204466899,10.0455123013106,7.62674886096659,10.3559941233439,5.65822865158786,10.9170090448753,8.43178693027954,6.05510872281253,19.9506392273537,13.1146370698464,9.88752026290981,8.91583171927483,9.14944445752601,9.25828782340611,9.04225999701306,8.61256504171943,8.54833237211409,7.58664660904607,5.82817055866486,6.09074355530828,6.05328652123084,16.8317897463437,37.2461727527547,29.4069284434403,25.7377571156551,12.6501748400524,16.5264818936778,25.5114056512198,23.215102861334,16.745153037255,6.03716637929209,25.8376491713761,10.6509158038387,43.4582619640417,62.5499528774426,9.35422342291,6.37654713757801,7.29186059523633,10.4416560399114,17.304156694705,20.3010715588556,9.01516508923647,20.8172803540653,16.4804279470817,15.8501925034644,17.5720433021758,52.3381903827722,11.4576281421697,11.5287428960027,6.89243667964398,10.5005196280758,16.1555280503678,12.937331448524,12.3773197621194
RIPK3,6.9901433612241,2.45531252685542,3.49411452378996,1.87071574002188,8.07016786549196,15.9565442540462,18.2919937717218,5.81654763058013,19.8067061585133,9.27481603530773,15.2588918877654,5.40460072494876,4.13963227321058,6.43949725591511,4.47908970101532,4.74418197604414,6.05592855300298,6.29235693724641,4.74403531004662,2.26412721711874,9.80379314908843,7.92446571569665,5.9960295321415,11.6000583524469,10.9360721837413,15.8373511496079,7.55859216727325,0.98571537348111,11.9882764863919,13.1462386049544,12.4209774121251,2.7028308755282,8.69682176351412,5.16086990156084,7.67008824649357,4.28547922365749,9.05329715358918,1.89666165226152,3.36556328035576,10.6588012217895,2.8869520332024,9.46788173231834,8.37664929379223,4.38627801963103,4.08968598236045,2.14535128866385,6.3989731722472,9.33272752607696,5.33811073621672,11.8686202469623,1.60772365535496,10.7274657802262,0.73334174387086,11.5697705533073,11.8023994161149,1.10864870197452,0.862401866967518,0.746031942086886,10.6782941371331,15.3156594706191,15.7487100577789,9.98977753131609,12.999820643045,16.3672899977883,9.37961649004328,7.32168470923992,1.57145525753111,3.52061664732123,15.2628954692363,8.81327968872509,12.2250575231978,13.5557879043316,14.7694968848756,13.6303323800129
RNLS,6.88581286329538,5.21215466227203,5.62334056172446,10.775322662526,5.58146340397797,3.93732910164776,4.46236138382729,6.22990634544369,5.14212563730634,7.89346045558104,7.03515225983289,3.17675004443553,5.80623747411354,5.02938836775852,5.11895965830322,3.74428712010659,3.07315777316569,3.19508279715103,2.39418604432259,7.0013780098595,3.94282985343774,2.65130823201747,5.41900576963416,4.37103648063217,4.46952515335512,4.95878227742577,4.85714586922252,6.65357877099749,4.96529361936383,6.95233772377398,5.10210120328086,9.93378101005818,6.304387523737,5.72387389082202,5.52387089311693,8.90381120255052,7.03343802768881,5.83816164836748,4.78840304115657,6.05690609111212,14.80727010578,5.73055999587689,9.63314668786106,8.48957036057618,3.65345281090867,4.6605907305456,3.6781499336539,3.715537290946,4.15691176479855,4.44625048526685,5.77468088454026,5.09618326851599,7.40325950955345,6.47907150985206,8.90017005149648,7.58731455413812,11.7338920687399,7.07527067656595,6.18217028991919,8.20783960580138,5.57766814546335,7.79689953663695,5.57762574887404,4.33695472291625,4.29559247949808,4.80602893734723,4.14689581848487,2.79149485645589,5.03929327844145,3.78519063554219,5.48019820005418,5.35422672933647,3.70172200405743,5.10373432166403
ROBO4,5.58168163918641,2.54146384358719,2.51139481397403,1.83330142522144,1.81216344284999,15.1276328642256,13.0920519938735,11.1902109238064,8.72891697690891,9.1871109191346,6.97090429398967,6.22973060662033,2.68807290468219,5.02938836775852,5.17460052415434,5.42496145242716,0.225967483321007,0.293425971166931,3.76862618087815,37.3755154456679,28.345749757147,7.86554775498515,3.98899035820292,22.1241692635074,14.9301159378033,29.1760910741563,7.55859216727325,11.5117473974401,25.4974537210575,7.20515000463849,23.8215345835941,5.82688214724261,39.669146110899,6.06793188425941,4.43317027090913,34.5334733556866,22.2905882108291,4.94910149886989,5.58190983083395,4.94026977263894,3.44571694285448,32.1132830686821,57.0210484070285,3.08926032565411,9.54260062550772,1.77546313544594,3.32545062494736,9.36198372521827,20.8072741888277,26.892644064114,21.7534853775579,4.40819852726633,3.52702457766461,0.132225949180654,0.0276402796630325,3.42988192173367,2.87467288989173,3.27291432657472,78.2088911318007,7.74244663846212,36.9520514636947,58.4767465247771,4.7431778021921,12.7091629706328,60.9539135381943,17.2716664935916,0,6.45793586195019,28.9668728739188,2.99425527886173,4.40715239864497,14.3914186655576,9.23560944446652,6.38730822292086
ROCK1,116.224174692592,68.1026158764635,114.377655114687,122.644123915834,194.143110177329,127.928657828976,153.859270192789,112.344993575418,199.241497687481,112.065212190208,177.452881658981,143.65511239902,106.23264119304,125.546694675542,141.884207920361,135.368744007035,136.168005449239,112.382146956935,142.542743194391,139.818563838687,124.785236712854,88.3769410672489,94.0046973093481,112.940857988027,94.0502207801748,138.307741350216,98.6982955560554,121.137378576732,146.230133709012,93.477340849652,117.876131248213,99.1623016021709,120.365306414733,96.5864621576962,77.5804797409098,118.329154486232,100.920818469094,96.4333908821715,88.1613405634656,121.713358713577,130.285351433876,149.935811293088,174.982220426396,126.73041977149,187.961967749286,197.668229079648,144.959415878387,89.2314073809867,81.7980287707082,177.025311659375,144.498264860883,181.704414438938,229.745492044114,200.520651932462,258.795938484974,124.134009349209,130.144281742371,114.840787988343,183.217046773969,75.9436705794509,139.400691370808,240.207159385409,70.1375458342665,122.000421988122,115.9266223581,81.2519267220266,93.0214209388553,117.721921148002,215.747009352554,121.973531076651,71.2042535363683,119.185705980779,85.6256908009244,90.5225213219693
ROR2,18.5708286313118,8.95973694010399,15.778110896489,11.0746371809295,15.4879568915579,26.5251644742586,40.8988328484666,23.089036787379,39.2642556379503,21.3781220671987,43.4637488929402,20.1331691127862,27.0420134211029,16.7332921394582,29.6009406327969,34.6346558609859,7.27615296293642,6.55318002272813,16.2272609670753,21.0041340295785,53.494610443939,18.5296986437665,7.15007705715618,21.3844553975543,16.3565601356826,15.6451502861418,9.00482099350242,37.3515718308378,64.3698875519328,18.6133041786494,40.9223703407975,12.1100863903536,24.9589085555126,21.3941515919249,18.3659911223378,25.1303830202828,35.4557414421441,19.8853120104293,27.1434046675847,11.5385752908896,11.0821707080995,72.3656223633922,28.9891898774452,15.7292873069564,16.7404479544621,7.0278749111402,11.1352210320207,11.907273050512,7.40520893619852,16.7810098960072,20.112951035359,14.6260459806409,22.34946267035,1.14595822623234,2.59818628832506,8.3841558086823,10.296555623794,18.8914540173615,17.5999584808704,14.3848735359406,40.0689836626301,23.9128124181678,15.9862659259067,37.8635003635471,38.0622118436539,48.4733074852756,25.4924963999491,16.4573204223892,22.3324076224456,26.2138575356952,16.3256254071544,36.4582606194125,26.2859653419432,24.1128525736103
RORC,7.8769525936182,0.904588825683576,2.45679927453981,6.32301920127395,16.3336331648879,1.65782277964116,3.24535373369257,9.56630168684245,3.23763466052622,8.02501812984073,5.49320107959554,8.82888973388577,5.96752184839447,6.29848636709945,6.45434043873014,5.38241273515322,14.8686604025223,9.12880799186008,7.67026269755201,0.905650886847498,2.45094828727211,11.8130511226556,1.5554553598024,1.27768758664633,1.99702187703101,1.46072656234247,2.04655022579601,2.56990079514718,0.626253249289131,10.8077250069577,3.09644762681873,8.56481472245299,4.39690617040119,3.59696993139089,12.4550974277923,22.2179214119719,10.1714334554269,18.4331804329166,34.6954003210659,15.8697707079977,49.4972582466798,7.08706936688156,19.8047922588945,11.6259949660113,0.381704025020309,27.7416114913429,9.92596625931258,4.68099186260914,4.42949614281813,2.11555466637697,1.04994197900732,1.29952673347158,1.04763106267266,22.0596958549725,23.0796335186322,4.6424664395183,3.1621401788809,5.02969922245675,1.53814763194162,15.019500309585,5.24957001925962,1.60114901198795,2.50334384004583,3.65812702715545,8.31931201725578,5.10640574593143,9.99620149929511,7.70785893200506,2.03021887476778,42.4562800389545,12.7615804239024,7.18023468905237,64.424919323141,55.8049034213085
RPL23,186.177773553797,653.543888727201,317.36387073111,344.473596367628,249.474500632349,148.582366625339,377.604282719071,287.520511810098,362.900755625453,187.27234930866,464.930404824481,190.687515654299,513.314401878112,387.779944243063,350.732197892547,339.006904880105,471.36817020762,429.053975617424,336.649159898916,582.22902206369,370.022149398747,244.568454913433,310.965632012108,349.178568087424,248.581675550432,385.47805176764,289.682362627339,1314.69787938043,479.039003331236,563.455370976773,529.985160853906,343.364826291128,626.914761398893,490.063694652456,247.131650657664,837.457532172603,530.429434026624,585.44610844416,534.768851636366,479.172330481781,247.672546203283,444.630551177675,689.487986692962,540.17249633155,188.071026042149,230.440319454755,177.357366663859,1084.84912035881,1583.64709019924,561.697692352462,1361.7747467725,381.016142070598,574.416111663418,267.845697723612,208.960514252526,558.655009979347,401.591802717874,423.216701081935,454.907162146733,465.054499726643,399.008333729507,438.993289982434,504.709252803626,339.90411232734,353.516386145022,479.851951713263,452.011644214851,394.871529881503,497.041085233326,385.976454060063,811.107656672355,194.48532235347,260.952705720372,256.500851267822
RPL7A,365.626229991192,1353.48026151446,1097.15196047005,788.169955586017,448.981614600514,328.110758470647,671.935738953167,941.719729326666,588.233779694822,381.056803493175,886.107944909728,390.533972995153,852.387918074724,639.108351742174,573.879890388472,447.591231363196,689.291211122399,655.741839786721,492.847630901665,874.64976033618,613.873743487486,346.555444905039,552.36226865757,641.466415211542,501.49023183443,682.851227722413,530.875128571484,2433.52003240197,746.001817028203,1633.16733438473,898.638362969586,977.722742947564,860.759043240892,855.265615686543,708.357278287409,1170.68474675778,782.731480199358,1310.47466035944,975.329293725863,470.577614575957,849.043280216331,732.93031831324,1123.36850350678,832.968345211867,298.110843540861,408.800386936429,362.625274965851,539.279518771714,610.770729682533,856.225930142638,2284.80498906731,932.117400727917,1044.87230087429,385.659018443575,256.39123415429,799.647521571059,1452.20634380358,770.241881884931,636.112785094317,1054.28430482971,689.621249014458,731.307407431886,914.115766433577,597.632360817859,599.235150889982,889.190447611384,882.066566359198,578.756045537742,800.377537468718,589.924785318381,1107.19165173262,360.497300250353,446.674455156263,502.885917742405
RPS6KB1,16.3798881748087,42.7310530989575,42.5845207586901,32.2511393579772,24.9595311528539,15.4384746354083,23.1600243722606,22.2918449801421,22.5364765585648,14.8221646332577,23.5147554986195,12.7070001777421,21.128253030802,26.1340180605022,25.2887735293349,25.635602157548,24.5400686886613,19.594334296814,27.7548234027026,21.3872940201678,19.6075862981769,13.6100489243563,11.0387154566622,16.1392116207957,8.55866518727576,20.2964111820217,11.8699913096168,29.3602364815445,16.1036549817205,16.8120166774898,16.6785928990009,10.4603065052909,19.2041343030758,14.8883277160179,12.0328907353248,21.8434620623319,15.942459529428,15.5289172778912,16.0890342182861,26.0886848952371,14.0622502262439,22.5623497422206,24.2324497427561,25.680950340743,17.6674434437971,24.5605733736689,14.8637565812041,15.3302483500449,12.8341811317551,23.1993876126424,25.4282823040835,20.3337712413788,26.7145920981528,25.1229303443243,29.7962214767491,23.974528180199,12.7008274953398,14.5355900974348,20.6170942204482,23.8619666890308,22.187635784527,20.9541675047118,16.2936941167895,17.1215429930781,19.8739120412221,32.9288076410431,24.2702534218693,17.5405870831034,19.6133644865958,26.4680867574853,11.4202731721409,15.4436944389532,15.4799283806038,16.4114091660694
RPTOR,39.6455892129128,26.5346055533849,28.2258938874907,37.5639720596393,35.9533227061438,85.7577908718543,46.799476000635,77.622861526879,45.612558893884,48.1062562209578,44.3632204147453,30.7360880922659,16.5047676347487,21.1986369519541,19.4464826149671,25.7419739507328,36.8326997813241,63.7712444002797,24.7842592365987,66.878834721046,44.2591531295804,51.1702488779371,39.438319767893,40.2471589793593,46.1692438713598,41.9766685809995,40.3579704526972,59.5301677341628,45.403360573462,56.4719432381096,48.1356858350912,31.3458178161906,38.6022497607281,23.7712795465833,30.1877785114288,40.4832163555218,43.3909022938956,40.0966127423411,29.7701857644477,54.2414551064399,46.4240512435934,46.7857313673041,36.1093417771686,15.8236158665184,32.3903129802948,21.4535128866385,15.2668415054402,33.059505029677,44.2268153336764,37.6497016897596,31.6951234912835,26.1943820001722,19.0319643052199,34.7533869763153,26.8939921121307,24.320980899566,65.8822759583368,68.1295621950959,40.7904920086056,50.9393756978601,60.8211901450158,70.9726703357265,31.7529402868971,51.5154795782921,44.5871624454231,47.8350067670342,46.7071423766191,47.6429010202583,34.5862286880082,49.3204690272885,31.3099435625473,51.6234114712903,66.1449113654303,70.8716161193946
RRM2,39.384762968091,151.367863497718,23.2031042595427,76.9986598593005,10.486385789292,31.291404965727,4.83115158083781,42.4283195184957,4.0629140837976,32.0123674031898,2.66629058249374,28.8382893644213,34.0847644313702,87.0037183992618,106.301874208568,48.441714616379,46.4137210741348,52.425440181825,38.2183031519643,1.63713814160894,25.3975076144863,14.2286875118271,29.6790917846167,13.7519532352197,22.1574332070584,11.9933338802856,28.4879791430804,0.105612361444405,23.7528910980378,18.0444765467043,4.29280239172597,100.250454292319,24.0213329750595,45.384377134332,73.8158033997409,2.62121544747983,26.7270645052175,113.770063797374,15.7059619749936,57.489851669271,7.12425259806398,21.8702531243611,3.50024274062032,89.0225780865975,75.3592803682952,151.654142819341,53.8118373855119,43.2114061317106,35.9129918040793,15.6335904159383,1.31242747375915,205.681956717305,2.37463040872469,21.7732062984144,38.5305498502674,22.2769098553005,134.116557008403,177.122422379338,2.45512025867604,25.9350808162693,6.2338643978708,1.04422761651388,28.5029851261358,13.9913930626255,20.8254673373135,36.0452170301042,28.5044523102171,40.4350113162752,7.57706687190117,19.9428700648715,19.1998552323576,6.40650250273207,13.8721097323768,18.7646279850402
RSAD2,88.6287579904459,69.1364316772447,69.4455261603254,26.2648489899072,48.5176559099038,18.3051265252045,74.7537729340324,168.20747132698,32.6302787354995,76.9612394419152,54.8677628301122,98.1904559189165,113.436676577589,109.14242794332,131.535006872052,130.369269727348,33.217220048188,27.8754672608585,46.3762704141006,18.2523486426188,52.7841906505268,51.1997078582928,95.6855926175216,62.6403151032133,71.7976912932578,73.9204520890678,100.66298377282,12.8142998552544,66.5170415494956,91.6760533484924,53.0266656092708,3.72078016631154,27.6099843347251,52.9223749905511,111.708854048702,22.9252335168474,43.0302131642705,96.8482856186037,92.4024975427757,19.7272416263596,13.4569215741209,26.3827230728052,14.120637380964,36.4579882706966,60.2001776603458,46.088063890951,304.883359569038,165.999673927776,15.6963171009607,21.7651132625563,10.794715971669,53.3570388213624,16.6922549319177,56.6808568821071,208.822312854211,11.5022302829856,19.6261758209881,29.1674423809453,19.4930632586447,43.8315558330424,22.802819771159,16.6380266897878,8.95933584858507,33.2625570922794,16.0405035626827,16.7460070785693,27.2385577972059,26.3942088293254,46.7312880281369,125.278510959922,16.7471791148509,52.0567014956297,39.4102524472377,34.3203212169384
RUNX3,7.66829159776077,0.861513167317691,5.40495840398759,1.795887110421,14.8597402313699,14.8513290676188,8.92472276765458,8.76910987960558,28.5991061679816,7.76190278132136,20.4629771210664,17.8228054441058,5.2686228931771,6.39249362630989,7.28895342649697,6.99926399156289,5.78476757301777,23.6696950074658,1.81780792254123,2.71695266054249,7.2818028824751,3.53507764268995,7.4009569538985,29.6221779956688,14.121797559005,27.8691252025867,7.69502884899298,0.668878289147896,15.8799931069744,14.1890892635205,10.6264452647643,2.03589858156669,10.7012936941382,6.2868778800832,13.8976369603897,2.32996928664874,6.02350846473862,6.34196239974944,8.75593698954344,6.22609341209291,2.28162338107932,10.4091331326073,7.53898436441301,2.0044818906916,5.07121061812696,4.2907025773277,6.60051563436522,4.47619846861999,7.13262455817894,42.6338050563088,4.13414654234133,10.3962138677726,0.90794692098297,30.8967967918796,23.3283960355995,1.55903723715167,12.9098946146047,17.4956523192634,8.69645007290068,47.639316474909,80.0969550594847,9.85054718244758,19.1044661477182,62.452148009994,21.4779623974904,27.9350431983308,43.9570956759396,11.0201550676505,47.0938271129168,13.3611579896377,9.12088931197829,35.9321227327147,20.9016424269505,23.5321881897084
S100A12,0.052165248964359,0.0430756583658846,0.709742012644835,0,0.338270509331998,0.0690759491517151,0,0.118102489961018,1.0157285209494,0.109631395216403,0.321239829216114,0.74261689350441,0.268807290468219,0.799061703288736,0.389486060957854,0.2765666622806,0.361547973313611,0.195617314111287,0.088673557197133,0.139330905668846,0,0,0.150527938045393,0.369856932976568,0.0950962798586196,3.38273519700362,0.109149345375787,0.0704082409629364,1.96822449776584,2.65452894907734,0.281495238801703,0,0.193981154576523,0.187667996420394,0.985148949090917,0.124819783213325,0.288551303700054,0.0889060149497586,0,0.0338374641961571,0.0465637424710064,0.0553677294287622,1.04708116172403,0.0707464196714682,0.654349757177672,0.221932891930743,0.45347053976555,0.90694217338052,0.159007553844753,0.53785288128228,0,0.1274045817129,0.17460517711211,1.91727626311949,1.46493482214072,0,0,0,0.325377383679957,0.126925354728887,1.47644156791677,1.74037936085646,0.13175493894978,0.86739094458325,0.054374588348077,0.150188404292101,0,0.229152562843394,1.45015633911984,0.112990765240065,1.49459950910569,0.0618985749056239,0.224346788124693,0.152806416816288
S100A8,9.12891856876282,1.6799506762695,2.45679927453981,3.25504538763807,3.35854291408198,14.2296455252533,2.95032157608416,4.31074088357715,7.36403177688316,9.38444743052413,11.9179976639178,23.7224840980576,7.09651246836099,11.5628928828841,10.3770214812342,2.55292303643631,26.3930020518936,4.10796359633703,1.01974590776703,0.383159990589326,15.2740255583624,1.35511309636448,5.59462169735378,5.58147735219184,5.13519911236546,57.4296180036752,7.58587950361719,0.422449445777619,42.2720943270163,50.4676515675775,13.6525190818826,0.56162719491495,4.81719867198366,2.40840595406172,26.4934699523379,8.44613866410167,31.0192651477558,2.48936841859324,2.95512873397091,3.48525881220418,0.0931274849420129,4.01416038358526,27.4036098325489,10.6827093703917,16.7404479544621,4.2907025773277,4.93779032189154,18.7532236495779,11.7438436196768,5.80881111784863,3.28106868439788,20.8943514009156,0.628578637603594,82.5310299469251,262.444455400494,0.207871631620222,0.679468137610772,0.336917651265045,5.47225599825383,11.1694312161421,16.815028967941,10.5815065140073,46.597330075239,16.5558532466107,44.6143497395972,9.87488758220564,0.174606139725679,37.8310049203275,20.9910130087597,13.4176533722578,33.685973551382,0.80468147377311,16.190359876332,7.48751442399813
S100A9,19.8749598554208,20.8055429907222,12.3931874515675,4.90127523885732,8.98833067653596,57.2639618467718,31.4946828246984,87.7796756635265,71.3231870804157,27.7148167107068,114.361379200936,120.345193241798,15.8058686795313,20.8696115447176,17.4712318772523,8.06298192341135,38.3240851712428,30.3206836872495,3.14791128049822,1.25397815101961,76.2635648228002,9.10282492992663,26.8190609617542,27.9746334760459,21.9672406473411,184.128427200538,34.7913538385321,1.4433689397402,150.166582704544,241.214517479849,61.0844668199695,3.65057676694718,23.2454083567534,14.5129917231771,407.957216596757,25.8793017195627,105.46550150237,13.3062669041472,17.8949462223794,31.3334918456415,2.60756957837636,43.6851385192934,83.1980774501292,17.2149621200573,48.2582945918533,14.5735932367855,8.66632587107495,69.0153737743434,120.845740922013,39.5142583448715,26.8063311515307,30.755466025494,1.46668348774172,180.57657126438,519.775459063327,0.55432435098726,2.82240611007551,1.63645716328736,33.2476526596611,52.1663207935727,54.1361908236149,32.9627850946214,94.3365362880428,58.982584231661,126.801540027715,51.2893400657525,10.607322988335,199.98769120878,113.510987444606,265.076335253193,60.5504416509483,7.36593041376924,44.7945753622303,27.5051550269319
SAMD9,92.5933169117371,135.989853461098,103.567738306712,145.317198684899,161.741627819171,66.9000567534361,114.103686955055,120.346437270277,87.9557416109622,55.7585276070628,75.2986159682571,128.390209588096,151.661073282169,182.139064720227,223.286794660552,126.156946717228,167.080357167552,71.9545687072685,125.295736319549,49.6018024181091,120.522717952381,52.3780670725228,112.720337606325,107.998224429158,60.1483970105769,115.397398425055,101.508891199482,66.9230330352711,94.608973017608,182.246052968203,87.61539307703,20.2887824163026,89.0696801430536,157.453448996711,185.946864140911,63.1588103059425,97.7828230413557,87.3353420189795,63.5352677803746,39.1499460749538,50.475096838571,112.673329387531,69.1671898830273,207.074770378387,101.860445533991,117.698410353937,455.334807540141,111.992730312924,34.7317928326611,100.97291424606,50.1347294975996,129.111803107853,189.202169918682,315.623340694222,540.478028530938,85.0541426046076,17.3525708989828,34.7987802663754,69.9265577290381,74.674417032162,70.4180603364748,70.3809413530353,43.4352115404443,80.5542198969488,91.3764957189433,66.7587457078389,45.4848993985393,64.6418547730046,137.873613941819,215.501637004115,46.2176155892681,76.9399286076905,57.9188624675249,59.655625125079
SAMSN1,16.7972101665236,14.5164968693031,26.6426232438984,11.3365373845326,20.1029331260159,12.0192151523984,27.0692004605722,9.44819919688143,137.631214588644,11.949822078588,75.1701200365706,25.0014354146485,23.7625644773906,25.66398176445,28.0151759560399,21.3594560715171,19.1168490889572,11.6066273039364,5.76378121781365,4.45858898140307,30.6546140857367,9.19120187099388,8.32921257184509,26.8986860346595,9.98510938515506,38.440172693223,10.5874865014513,1.93622662648075,57.5258341847016,39.3439112095391,22.2381238653345,4.45791585963742,17.070341602734,18.3914636491986,5.84052591246758,9.65272990183047,20.3067979978913,7.70518796231241,8.89274850500506,6.59830551825064,3.25946197297045,21.8425692596467,35.2716768477894,18.4648155342532,48.803586056168,26.4100141397584,32.7002644786491,21.8251245594151,10.8806597559481,59.7733835398374,6.59494805563973,33.8896187356313,4.12068217984579,83.809214122338,171.010410275182,3.39523664979696,1.07146898623237,6.49769756011159,31.443287168345,9.43478470151395,33.5890456701065,6.82228709455733,9.57419223035071,20.9305206192915,16.3939383869452,10.9262064122503,0.0436515349314197,15.3323896593398,40.0968227766636,13.5023964461878,12.6849342952303,36.0559198825259,17.2747026856013,12.1939520619398
SBNO2,44.4969573665982,10.8550659082029,11.5742543600542,11.0746371809295,15.9228761178419,97.3970883039183,85.5962047261417,84.118498474735,143.535136616662,87.9243789635555,57.0200696858602,40.5138771900739,13.1715572329428,21.8566877664272,21.3382720539053,19.2532945664572,40.3577925211318,96.9609820278281,18.7101205685951,83.180550684301,98.1800154495668,66.5183776432826,49.699307544654,50.7040231753331,72.748654091844,70.3455160285981,57.7945783764792,40.449534433207,109.728515750446,55.8083110008403,53.7655906111252,24.7115965762578,41.9645897733878,34.5309113413525,67.4475191216889,46.3497461665481,49.9193755401093,34.3177217706068,36.4465877189746,32.517803092507,38.2753963111673,77.4871373355527,77.4241727583367,26.0818467188813,24.1018827227109,6.14014334341722,12.6971751134354,81.3029774136924,112.100325460551,87.1321667677294,23.3283983460689,35.9280920430377,6.42547051772563,40.5492910820673,21.4212167388502,6.99834493121415,25.1141877016905,24.7634473679808,47.3571992065102,97.8171400443958,116.105724410344,62.5840418163984,127.363107651454,75.1235983308623,86.210909825876,71.1142094323098,65.6955600717866,69.1415778252022,42.7433580955573,44.7160953437559,49.7816605725201,102.287395031543,102.526482172985,84.8686838997666
SDHA,84.9771905629407,46.9093919604483,64.9686919267195,43.8869912609132,49.4358187209478,76.7088415329797,101.970489473409,195.371044018014,87.1622037039705,102.329944294991,115.935454364095,59.1205560217678,45.1058633405672,63.4548999670467,56.3085562413354,44.0379223785264,92.8274421482696,124.738640631631,64.9533806468999,79.2792853255733,77.7199253992952,74.9731050053828,87.6072599424189,82.410849338688,69.3251880169337,89.642482720596,92.2584841788839,123.707279371879,62.2674659293193,67.5008789908238,71.0071739877295,146.374087674709,126.702024130899,70.2191086606308,168.390102512469,80.7167931446169,97.3139271728431,73.1400149653347,66.0525996648684,86.0486714508276,532.549522640901,88.5606832213052,116.944007462264,93.0787061477617,40.7332723843101,81.0794831853648,39.2503944974848,59.0975222654403,59.2189561247532,93.4429739081082,103.091178063781,140.297925382245,57.026050844815,80.2611511526571,76.0660496326655,57.060762879751,289.71476052127,175.630358495164,127.104237970252,72.1359099375842,75.7086426215099,79.3612988550547,110.630230404832,75.8778513261521,135.85490898767,150.263498494247,381.950930649922,63.8919009309717,104.592525959019,68.4441560441696,44.0332009221137,55.8325145648727,88.0187232075878,105.405866319876
