BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
BCL2L1,18.9761787514706,46.4520522419305,36.7131071800075,41.6584630205499,89.4365668302349,87.0711313646971,48.2706930562477,24.3940994089525,36.1874829806984,45.9076609385087,69.9546850210902,64.2145911932265,51.9096240774635,31.7702763549065,101.279388612446,49.9053449180979,28.8346580440412,40.0523373659011,49.9865841390179,72.403385257907,43.2079027002459,35.7373032094338,34.2750091182277,41.0385101192335
BCL6B,2.47491982582264,9.03539131886731,14.7454436536289,17.2422043007891,4.25033764022793,3.2241580985017,9.80257872059085,17.5437990681838,11.1392189803627,5.00698625983625,33.6242143597131,1.63516376353439,10.956143649782,9.6409804391558,3.52545746610099,16.4091999179731,12.8681224259036,2.93933519416646,12.9920291510447,3.37949256990865,13.6306530349183,10.509961096746,12.4090185526868,16.0463440705647
BID,19.7432452329264,10.6920070145181,12.790331648506,10.9308639955253,17.7670721656119,13.4249376175276,27.0203494588098,8.26771101321897,17.4657495962941,19.5732676259946,25.5212782350817,24.1367964429559,15.9410059345786,6.88735610479834,36.9385363112052,19.4418598628175,11.8858426760399,7.22814812762594,12.2145206279235,15.3673163601851,21.9793644859448,10.5300977990383,17.7226155984673,11.2653639868238
BIRC3,182.890959378722,19.4510609934723,12.4647082315973,15.1129391533405,7.40488949380149,8.97873429023795,18.3466595576477,15.6468922295707,33.0002639882375,46.7528560367045,48.2500520427235,22.5807486351589,36.0672847932763,28.6940204797243,78.8449199031592,48.3014175145296,16.0967338268467,18.5879376030719,27.252095888026,5.68035629016273,24.1961819181977,23.1567249438533,27.4554775389041,30.5304701023247
BIRC5,2.87517859870766,1.47481245649467,0.715214497134023,0.750658005842305,4.00121199409703,4.58302733695372,7.04241664410682,0.0755950644733308,1.06488928670622,2.03610162360166,0.126228144507997,0.829840080863593,2.15055895888811,0.728135889672979,13.8190437812725,1.09016030911805,0.752603603040572,1.15074206125265,0.381203625912681,2.72395225880246,7.9982695847676,1.61065809256479,1.9673291018724,0.646686954806913
BLK,341.271736943592,3.34430401484066,1.26560642812436,0.924052466302292,0.328363452026327,1.2198185133526,0.861173261087297,1.39585147743439,5.0418000661844,1.41667254130453,2.136551699904,3.01349817600264,10.843815582514,0.704257688740887,24.4199517446042,5.92706239799549,2.05141941316593,10.8454756409576,1.50162507217483,0.239511276701425,1.24424812765702,0.816407503075715,8.07254122145635,9.23435570129446
BLM,28.5910174127596,8.76977170042159,2.85454526515967,3.41568996021198,9.04121192650886,9.89752361301769,20.870862674535,1.33682081190014,5.9686638073591,8.13187092018897,2.13920570930222,7.78583202891778,8.83719671417144,2.75921417996143,23.7490086310655,3.61469280358236,3.43288191997596,6.04131346885255,3.57657754622052,4.43472497951076,15.5861590343516,4.49116495588529,5.93642092839262,4.15084167236522
BMP2,5.43323594717705,4.14250306334748,7.17300119098515,4.70462130434633,3.8736698346237,3.80737358897952,3.86048547133847,6.55924193696621,6.76062010905788,4.40305883573705,34.5991522133294,1.59673404106591,9.06874636852424,6.79749990738031,0.862513941335397,12.8628153257081,6.63558905134986,1.25331878659985,7.86081663752283,3.87092112286754,6.9562222115033,8.4615875453779,8.19666284559685,9.32849124698734
BNIP3,26.6429487658455,64.7854335281807,28.5784893921693,40.6909521893134,53.9520103914813,39.0783930494841,53.094961653812,35.2064158049706,17.6846205278683,55.1933035530585,39.6657209313519,24.1028181619236,30.858847473306,71.1905623316177,55.9835127099607,30.5568329057219,71.6086221990316,30.3740493925532,38.6887564801776,66.7757439443574,140.260927659949,40.2500471218289,24.3953182904778,34.9754474592769
BNIP3L,32.5346023268556,93.0126002547132,73.9040080069801,62.4006500840393,73.9423976509131,25.6258877811581,52.9203708187568,75.1269565740921,47.4096271785657,85.8206619791458,147.70003738167,59.2457942347325,85.2251245166232,92.8001189894919,66.9116455127555,56.2805741892859,81.1397658139643,50.1153700089284,106.279277670897,55.6234044601593,103.479894592309,81.7838976671028,76.3723643047203,81.5541893222034
