BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
APLNR,326.190760196531,48.2098054644322,164.167781692661,126.376714337417,45.0209926690692,42.478883431166,246.473119745067,71.9225691489887,98.7078240966301,37.3795650209078,240.019957696133,24.383655596173,293.936066333781,21.6330293269895,75.4350506024984,113.809504239519,30.024423806059,73.8369332671546,15.678195674018,195.811001675167,226.413299095071,26.1011888310788,492.258592490983,137.651214246551
APOE,4609.90074350037,3198.50145708569,1852.75067910289,595.135732766277,1461.85811490154,2458.57374307728,3490.44684425,580.984909229493,14456.9714066055,3777.74765195175,1528.06599021813,6844.1071207574,10719.5811245872,1374.89919722644,2051.37152913937,3435.08901505731,1969.86328362361,1470.93126609736,985.766553003884,1054.60413500641,1368.99184059984,1301.92729889421,15592.0955764406,5809.75521716791
APOL6,1682.04392004958,2676.08247423475,1114.55405530119,781.563793632821,801.550222421859,779.357473563638,1487.44913313398,828.510634222766,3067.39219409717,1794.21912100357,2550.4410771986,3672.94854296037,1790.33785857848,1128.52302989129,1629.55104209683,1167.46523703765,1353.70989073405,1046.1614926953,1144.50828420332,626.749387251617,1324.51779970616,1249.72492123205,1785.41410133634,1210.45670940618
AQP9,5.89501373849152,49.0863473819673,74.8247712476753,175.672595816552,48.5520509176236,664.057647107616,94.7145612994143,240.987309616092,695.610798114931,148.312467663602,3179.80638611938,100.101322973763,230.873419374897,92.5412921210107,165.49526407691,625.340394262304,180.146542836354,25.7184823739527,299.845492265595,13.8763701974528,733.417365282961,267.276173630247,148.458940592519,253.453029406348
AREG,175.867909864997,117.456616949708,61.4233196809275,383.611586783082,35.3105824855444,291.283772099424,105.477579628893,87.8015779221421,743.102298387838,441.320025730718,1805.64632297358,197.635945358455,2341.86880486296,475.926645193769,46.9544702729837,854.183160851445,361.598495403406,327.703243151978,641.826135405114,10.0218229203826,487.597211979742,422.839259063476,869.917301015812,554.974736803554
ARG1,225.975526642175,232.28360814681,115.029125947919,160.435686995728,70.6211649710889,74.5547750016383,139.919238283226,179.339393202673,206.727707070301,159.164599443865,273.915905920396,101.384673268298,151.777896070534,186.284419204632,220.916933907317,204.367604387093,242.806209909868,146.844238070633,229.293611732514,63.2145753439515,88.1394628620097,175.399988944849,48.1840421221333,223.956340639229
ARG2,751.614251657669,1344.61530149889,900.130830233229,803.074723732807,759.177523439205,1077.57657357019,759.86909406121,849.993999033503,992.665476292526,934.489125522695,1156.12666646,882.945002640369,988.694041304535,2033.50475673701,482.630374773127,953.307567769735,1753.1652683277,1835.96779011475,925.013544767065,892.713149369461,815.087876742255,717.260669078045,811.315087624028,801.872946483875
ARID1A,12491.5341118635,7735.48242224753,8972.27182393767,7981.45135584894,7085.06837572449,6877.24453590694,9397.19130346802,8826.86075919407,7930.14933968776,9524.55432581131,6478.70664437805,9736.77868464023,6641.88624072041,7739.8171592118,6950.80109123021,9115.77416215245,8825.87518925064,7102.44927752933,9104.13225045635,10289.3285014112,6616.92866605344,7031.66027109263,6319.9231464517,7208.11675872018
ARNT2,467.671089920328,816.060525225207,819.722120832742,703.586672020372,2375.519436715,2325.06868086505,1060.15730545367,451.150661025475,405.074561151265,1541.00271279742,249.181024783771,483.823061039853,514.120901478358,894.165212182233,101.606394689079,845.616854080728,1182.70121601258,1616.94587570432,931.872755374447,532.698433691103,663.067518778421,644.177340351025,619.881190544201,785.48589716881
ATF3,136.567818275054,2018.67603608341,1789.09378416083,3206.02487365207,957.799549920393,6585.96076380752,557.524349467007,5882.70572078352,3282.5007541568,1489.15363873617,8033.33972915033,1660.65528112883,1571.22188185694,3079.10117420817,327.141801082263,3253.97281476216,3011.58024872079,1640.17547268724,9217.79916909298,420.916562656067,9393.72605566942,3177.03670451891,2561.5678609253,3383.37944858387
