,Gene,Cum_Prop
379,RIPK3,0.10230179028132992
380,ROBO4,0.08184143222506395
381,RORC,0.10230179028132992
382,RRM2,0.9104859335038363
383,RSAD2,0.0076726342710997444
384,RUNX3,0.0741687979539642
385,S100A12,0.015345268542199489
386,S100A8,0.005115089514066497
387,S100A9,0.0025575447570332483
388,SAMSN1,0.0025575447570332483
389,SELE,0.03324808184143223
390,SELL,0.058823529411764705
391,SELP,0.38107416879795397
392,SERPINA1,0.03324808184143223
393,SERPINH1,0.0025575447570332483
394,SFRP1,0.005115089514066497
395,SFRP4,0.010230179028132993
396,SGK1,0.0025575447570332483
397,SH2D1A,0.005115089514066497
398,SHC2,0.020460358056265986
399,SIRPA,0.1329923273657289
400,SIRPB2,0.0076726342710997444
401,SLAMF7,0.12531969309462915
402,SLC11A1,0.005115089514066497
403,SLC16A1,0.08184143222506395
404,SLC2A1,0.13554987212276215
405,SLC7A5,0.04603580562659847
406,SNAI1,0.03580562659846547
407,SNCA,0.12531969309462915
408,SOCS1,0.017902813299232736
409,SOX11,0.03836317135549872
410,SPIB,0.010230179028132993
411,SPP1,0.010230179028132993
412,SPRY4,0.0025575447570332483
413,STAT1,0.0076726342710997444
414,STAT4,0.0076726342710997444
415,STC1,0.023017902813299233
416,SYK,0.028132992327365727
417,TAP1,0.020460358056265986
418,TAP2,0.0025575447570332483
419,TBX21,0.11764705882352941
420,TBXAS1,0.04092071611253197
421,TDO2,0.017902813299232736
422,TFRC,0.07161125319693094
423,TGFB1,0.005115089514066497
424,TGFB2,0.015345268542199489
425,TGFB3,0.005115089514066497
426,TGFBR2,0.06649616368286446
427,THBS1,0.010230179028132993
428,THY1,0.01278772378516624
429,TIE1,0.3375959079283887
430,TIGIT,0.0025575447570332483
431,TLR1,0.0076726342710997444
432,TLR2,0.0076726342710997444
433,TLR3,0.11508951406649616
434,TLR4,0.639386189258312
435,TLR5,0.015345268542199489
436,TLR7,0.1432225063938619
437,TLR8,0.023017902813299233
438,TMEM140,0.023017902813299233
439,TNF,0.017902813299232736
440,TNFAIP3,0.0025575447570332483
