,Gene,Cum_Prop
492,RAD51,0.27877237851662406
493,RAD51C,0.017902813299232736
494,RASGRF1,0.0076726342710997444
495,RB1,0.10485933503836317
496,RBL2,0.4296675191815857
497,RELA,0.0025575447570332483
498,RELB,0.0076726342710997444
499,RELN,0.0076726342710997444
500,RICTOR,0.0076726342710997444
501,RIPK1,0.07672634271099744
502,RIPK2,0.0076726342710997444
503,RIPK3,0.05115089514066496
504,RNLS,0.010230179028132993
505,ROBO4,0.0076726342710997444
506,ROCK1,0.35805626598465473
507,RORC,0.005115089514066497
508,RPL23,0.015345268542199489
509,RPL7A,0.005115089514066497
510,RPS6KB1,0.020460358056265986
511,RPTOR,0.0025575447570332483
512,RRM2,0.8414322250639387
513,RUNX3,0.03836317135549872
514,S100A12,0.028132992327365727
515,S100A8,0.005115089514066497
516,SAMSN1,0.010230179028132993
517,SDHA,0.0076726342710997444
518,SELE,0.028132992327365727
519,SELL,0.06649616368286446
520,SELP,0.22250639386189258
521,SERPINA1,0.01278772378516624
522,SERPINB5,0.043478260869565216
523,SERPINH1,0.0025575447570332483
524,SF3A1,0.010230179028132993
525,SFRP4,0.017902813299232736
526,SFXN1,0.061381074168797956
527,SH2D1A,0.0025575447570332483
528,SHC2,0.043478260869565216
529,SIGLEC5,0.02557544757033248
530,SIGLEC8,0.3145780051150895
531,SIRPA,0.09974424552429667
532,SIRPB2,0.023017902813299233
533,SLAMF7,0.18925831202046037
534,SLC16A1,0.04603580562659847
535,SLC2A1,0.07161125319693094
536,SLC7A5,0.020460358056265986
537,SMAD5,0.015345268542199489
538,SMAP1,0.03580562659846547
539,SNAI1,0.015345268542199489
540,SNCA,0.12020460358056266
541,SOCS1,0.015345268542199489
542,SOX10,0.0025575447570332483
543,SOX11,0.015345268542199489
544,SOX2,0.05115089514066496
545,SPIB,0.03580562659846547
546,SPP1,0.0076726342710997444
547,SPRY4,0.0025575447570332483
548,SREBF1,0.015345268542199489
549,SRP54,0.030690537084398978
550,STAT2,0.005115089514066497
551,STAT3,0.04603580562659847
552,STAT4,0.02557544757033248
553,STK11IP,0.1534526854219949
554,SYK,0.020460358056265986
555,TAF3,0.005115089514066497
556,TAP1,0.01278772378516624
557,TAPBP,0.0025575447570332483
558,TBC1D10B,0.0076726342710997444
559,TBP,0.005115089514066497
560,TBX21,0.1636828644501279
561,TBXAS1,0.05370843989769821
562,TCF3,0.11253196930946291
563,TDO2,0.005115089514066497
564,TFRC,0.04603580562659847
565,TGFB1,0.0025575447570332483
566,TGFB2,0.0076726342710997444
567,TGFB3,0.005115089514066497
568,TGFBR1,0.4040920716112532
569,TGFBR2,0.03836317135549872
570,THBS1,0.005115089514066497
571,THY1,0.0076726342710997444
572,TICAM1,0.0
573,TIE1,0.19948849104859334
574,TIGIT,0.05115089514066496
575,TLK2,0.017902813299232736
576,TLR1,0.0076726342710997444
577,TLR3,0.0741687979539642
578,TLR4,0.6726342710997443
579,TLR5,0.0076726342710997444
580,TLR7,0.1432225063938619
581,TLR8,0.05115089514066496
582,TLR9,0.0076726342710997444
583,TMEM140,0.020460358056265986
584,TMEM173,0.010230179028132993
