,Gene,Frequency,Mean_F,Median_padj,Freq_Percent
426,TLR5,4,2.7350067820747257,0.3363937955151862,0.01
427,FADD,4,2.71970979316846,0.3507961434450992,0.01
428,ADORA2A,4,2.6179180137069413,0.41950163556707254,0.01
429,NFATC2,4,2.323960278431484,0.43655840699731263,0.01
430,SF3A1,4,1.9684088694113553,0.43919145643154245,0.01
431,JAG1,4,1.8889166831073942,0.5499114659316344,0.01
432,PROM1,4,1.7861680708294647,0.5314325600770587,0.01
433,TMUB2,4,1.73649796447653,0.5756907789100798,0.01
434,MICB,4,1.6951049745117228,0.5307090373854788,0.01
435,TNFRSF11B,4,1.6711162000273128,0.5477194988380601,0.01
436,MAML2,4,1.5845304840935552,0.5329831604828084,0.01
437,MAP3K12,4,1.5609443482634182,0.5073876986237229,0.01
438,STAT2,4,1.5277933519329923,0.6429976792420002,0.01
