,Gene,Frequency,Mean_F,Median_padj,Freq_Percent
422,S100A8,2,1.553189648527728,0.5681280968042346,0.005
423,HLA-DOA,2,1.5449180107665363,0.5746152804776021,0.005
424,SFRP1,2,1.382549223481301,0.6233059936132268,0.005
425,HLA-DOB,2,1.2676545028341242,0.6337036087984924,0.005
426,IL6,2,1.1963285094759235,0.6314367232602895,0.005
427,APLNR,2,1.1750653855508075,0.648041728389796,0.005
428,NFKBIA,2,1.1712627365268653,0.6719096577293748,0.005
429,APH1B,2,1.1047157245679702,0.6845645258189617,0.005
430,DUSP5,2,1.0972468828289867,0.6600083158187999,0.005
431,CX3CR1,2,1.0776528325427663,0.6544714717364539,0.005
432,ICAM1,2,1.066630985245794,0.6821640024475817,0.005
433,IFIT1,2,1.0187965313786203,0.6548663568698929,0.005
434,SLC11A1,2,0.9874528108303664,0.7050022839299301,0.005
435,GMIP,2,0.9839592539043065,0.6884478107857066,0.005
436,HES1,2,0.9660443907397743,0.6768845119515067,0.005
437,HERC6,2,0.9647053076512121,0.6648606156070511,0.005
438,PIK3R5,1,3.4339064504431582,0.24840987502828363,0.0025
