,Gene,Cum_Prop
381,CCDC38,0.09462915601023018
382,CCDC40,0.0076726342710997444
383,CCDC60,0.0025575447570332483
384,CCDC69,0.020460358056265986
385,CCDC73,0.043478260869565216
386,CCDC74A,0.0076726342710997444
387,CCDC74B,0.010230179028132993
388,CCDC78,0.01278772378516624
389,CCDC80,0.0025575447570332483
390,CCDC88A,0.005115089514066497
391,CCDC96,0.010230179028132993
392,CCER2,0.0025575447570332483
393,CCL11,0.05370843989769821
394,CCL14,0.0025575447570332483
395,CCL15-CCL14,0.0025575447570332483
396,CCL18,0.0076726342710997444
397,CCL19,0.043478260869565216
398,CCL20,0.0076726342710997444
399,CCL22,0.010230179028132993
400,CCL23,0.005115089514066497
401,CCL27,0.005115089514066497
402,CCL28,0.010230179028132993
403,CCL5,0.0025575447570332483
404,CCL7,0.0025575447570332483
405,CCL8,0.015345268542199489
406,CCN4,0.015345268542199489
407,CCNB2,0.0025575447570332483
408,CCNB3,0.010230179028132993
409,CCND2,0.0025575447570332483
410,CCND3,0.0025575447570332483
411,CCNE2,0.015345268542199489
412,CCNF,0.0076726342710997444
413,CCNI2,0.028132992327365727
414,CCNJL,0.0076726342710997444
415,CCNL1,0.028132992327365727
416,CCPG1,0.16112531969309463
417,CCR1,0.0076726342710997444
418,CCR4,0.0025575447570332483
419,CCR5,0.0025575447570332483
420,CCR6,0.0025575447570332483
421,CCRL2,0.0025575447570332483
422,CCSER1,0.010230179028132993
423,CD160,0.0076726342710997444
424,CD163L1,0.005115089514066497
425,CD180,0.0
426,CD19,0.0025575447570332483
427,CD1D,0.0076726342710997444
428,CD1E,0.005115089514066497
429,CD2,0.010230179028132993
430,CD200R1,0.05370843989769821
431,CD207,0.03324808184143223
432,CD209,0.04603580562659847
433,CD22,0.0025575447570332483
434,CD247,0.0025575447570332483
435,CD274,0.2531969309462916
436,CD300A,0.0025575447570332483
437,CD300E,0.0025575447570332483
438,CD300LF,0.0076726342710997444
439,CD320,0.0025575447570332483
440,CD34,0.0025575447570332483
441,CD38,0.0025575447570332483
442,CD3D,0.023017902813299233
443,CD3E,0.010230179028132993
444,CD3G,0.028132992327365727
445,CD4,0.010230179028132993
446,CD44,0.0
447,CD45RA,0.0025575447570332483
448,CD45RB,0.005115089514066497
449,CD45RO,0.0025575447570332483
450,CD48,0.005115089514066497
451,CD52,0.030690537084398978
452,CD53,0.005115089514066497
453,CD6,0.0076726342710997444
454,CD68,0.020460358056265986
455,CD69,0.03580562659846547
456,CD7,0.0025575447570332483
457,CD82,0.0025575447570332483
458,CD84,0.0076726342710997444
459,CD86,0.01278772378516624
460,CD8A,0.010230179028132993
461,CD8B,0.0076726342710997444
462,CD96,0.04092071611253197
463,CD99,0.028132992327365727
464,CDC20,0.010230179028132993
465,CDC25C,0.023017902813299233
466,CDC42BPG,0.0025575447570332483
467,CDC42EP4,0.0025575447570332483
468,CDC45,0.0025575447570332483
469,CDCA3,0.06905370843989769
470,CDCA4,0.017902813299232736
471,CDCA7,0.0076726342710997444
472,CDCA7L,0.04603580562659847
473,CDCA8,0.005115089514066497
474,CDH11,0.017902813299232736
475,CDH16,0.0025575447570332483
476,CDH19,0.0076726342710997444
477,CDH2,0.0025575447570332483
478,CDH23,0.0076726342710997444
479,CDH24,0.0076726342710997444
480,CDH26,0.0025575447570332483
481,CDH6,0.005115089514066497
482,CDHR1,0.0076726342710997444
483,CDHR4,0.010230179028132993
484,CDK1,0.005115089514066497
485,CDK18,0.020460358056265986
486,CDK3,0.010230179028132993
487,CDK6,0.010230179028132993
488,CDKL2,0.289002557544757
489,CDKN2D,0.015345268542199489
490,CDKN3,0.015345268542199489
491,CDON,0.017902813299232736
492,CDR2L,0.0025575447570332483
493,CDT1,0.01278772378516624
494,CEACAM3,0.0025575447570332483
495,CEACAM6,0.0025575447570332483
496,CEL,0.0025575447570332483
497,CELA2A,0.005115089514066497
498,CELA2B,0.005115089514066497
499,CELF2,0.02557544757033248
500,CELSR1,0.017902813299232736
501,CELSR3,0.005115089514066497
502,CEMIP,0.010230179028132993
503,CEMIP2,0.005115089514066497
504,CENPA,0.0025575447570332483
505,CENPE,0.005115089514066497
