From	To	Weight
DKFZP586I1420	MIR12127	0.438616986594807
DLEU1	MIR12127	0.429897991952006
DLEU2	MIR12127	0.424948900003061
EBLN3P	MIR12127	0.444099535542545
EGR1	MIR12127	0.391509255918939
EIF3J-DT	MIR12127	0.43611949563417
ELOA-AS1	MIR12127	0.443890518444645
ENO1	MIR12127	0.376378922310207
ERVK3-1	MIR12127	0.420780998983694
ESYT3	MIR12127	0.366114367637352
FCF1P2	MIR12127	0.428668440106275
FGD5-AS1	MIR12127	0.446405599700465
GABPB1-AS1	MIR12127	0.436163291442444
GABPB1-IT1	MIR12127	0.452121067646864
GARS1-DT	MIR12127	0.434937161593104
GMFB	MIR12127	0.418013384897615
GTF2IRD1P1	MIR12127	0.435910255172367
HCG11	MIR12127	0.434941359201329
HCG18	MIR12127	0.453595192434882
HERPUD2-AS1	MIR12127	0.438873834434177
ID4	MIR12127	0.410661050550702
IPO5P1	MIR12127	0.420543445875079
KMT2E-AS1	MIR12127	0.431478448089445
LCDR	MIR12127	0.426572001861711
LIMD1-AS1	MIR12127	0.445928723172323
LYRM2	MIR12127	0.423004532110555
MIR10393	MIR12127	0.429928401967855
ALDOC	MIR3916	0.302040676018162
ARPP19	MIR3916	0.411613065699725
BAZ2B-AS1	MIR3916	0.434123677184939
CERS6-AS1	MIR3916	0.436525934103983
CHASERR	MIR3916	0.443962546272743
CIZ1	MIR3916	0.410954659365686
CLK2	MIR3916	0.396634324990461
DKFZP586I1420	MIR3916	0.437117758298119
DLEU1	MIR3916	0.431473848178296
DLEU2	MIR3916	0.415518756080484
EBLN3P	MIR3916	0.447340717223215
EGR1	MIR3916	0.370281138039663
EIF3J-DT	MIR3916	0.432156211094516
ELOA-AS1	MIR3916	0.446151699336611
ENO1	MIR3916	0.355170635801287
ERVK3-1	MIR3916	0.412464269354981
ESYT3	MIR3916	0.332153826350934
FCF1P2	MIR3916	0.411031302254614
FGD5-AS1	MIR3916	0.447844215545462
GABPB1-AS1	MIR3916	0.432253147575696
GABPB1-IT1	MIR3916	0.449743606300457
GARS1-DT	MIR3916	0.43561947203697
GMFB	MIR3916	0.414037284197709
GTF2IRD1P1	MIR3916	0.437607909168514
HCG11	MIR3916	0.434096126092335
HCG18	MIR3916	0.450924721059705
HERPUD2-AS1	MIR3916	0.439895877447739
ID4	MIR3916	0.396139881200091
IPO5P1	MIR3916	0.41455540236097
KMT2E-AS1	MIR3916	0.433373591654896
